Date_MST,Measure_Names,Measure_Values
31/05/2023 00:00:00,Avg. Spark Spread,98.81108696
30/05/2023 00:00:00,Avg. Spark Spread,35.75145833
29/05/2023 00:00:00,Avg. Spark Spread,77.21802083
28/05/2023 00:00:00,Avg. Spark Spread,110.5225
27/05/2023 00:00:00,Avg. Spark Spread,43.4765625
26/05/2023 00:00:00,Avg. Spark Spread,253.41875
25/05/2023 00:00:00,Avg. Spark Spread,279.2310417
24/05/2023 00:00:00,Avg. Spark Spread,515.04375
23/05/2023 00:00:00,Avg. Spark Spread,58.20875
22/05/2023 00:00:00,Avg. Spark Spread,14.404375
21/05/2023 00:00:00,Avg. Spark Spread,26.61666667
20/05/2023 00:00:00,Avg. Spark Spread,48.55520833
19/05/2023 00:00:00,Avg. Spark Spread,12.58145833
18/05/2023 00:00:00,Avg. Spark Spread,34.674375
17/05/2023 00:00:00,Avg. Spark Spread,53.815
16/05/2023 00:00:00,Avg. Spark Spread,5.650416667
15/05/2023 00:00:00,Avg. Spark Spread,214.9596875
14/05/2023 00:00:00,Avg. Spark Spread,24.86208333
13/05/2023 00:00:00,Avg. Spark Spread,95.91989583
12/05/2023 00:00:00,Avg. Spark Spread,217.7377083
11/05/2023 00:00:00,Avg. Spark Spread,222.3522917
10/05/2023 00:00:00,Avg. Spark Spread,390.8008333
09/05/2023 00:00:00,Avg. Spark Spread,264.305625
08/05/2023 00:00:00,Avg. Spark Spread,190.921875
07/05/2023 00:00:00,Avg. Spark Spread,47.38770833
06/05/2023 00:00:00,Avg. Spark Spread,16.12125
05/05/2023 00:00:00,Avg. Spark Spread,8.412291667
04/05/2023 00:00:00,Avg. Spark Spread,30.33645833
03/05/2023 00:00:00,Avg. Spark Spread,329.9564583
02/05/2023 00:00:00,Avg. Spark Spread,432.5860417
01/05/2023 00:00:00,Avg. Spark Spread,32.87947917
30/04/2023 00:00:00,Avg. Spark Spread,21.6103125
29/04/2023 00:00:00,Avg. Spark Spread,50.23145833
28/04/2023 00:00:00,Avg. Spark Spread,47.625625
27/04/2023 00:00:00,Avg. Spark Spread,131.7195833
26/04/2023 00:00:00,Avg. Spark Spread,66.4
25/04/2023 00:00:00,Avg. Spark Spread,30.98541667
24/04/2023 00:00:00,Avg. Spark Spread,108.2879167
23/04/2023 00:00:00,Avg. Spark Spread,28.91479167
22/04/2023 00:00:00,Avg. Spark Spread,48.45583333
21/04/2023 00:00:00,Avg. Spark Spread,362.139375
20/04/2023 00:00:00,Avg. Spark Spread,466.155625
19/04/2023 00:00:00,Avg. Spark Spread,196.1541667
18/04/2023 00:00:00,Avg. Spark Spread,270.3047917
17/04/2023 00:00:00,Avg. Spark Spread,92.67354167
16/04/2023 00:00:00,Avg. Spark Spread,59.51583333
15/04/2023 00:00:00,Avg. Spark Spread,34.02052083
14/04/2023 00:00:00,Avg. Spark Spread,107.3892708
13/04/2023 00:00:00,Avg. Spark Spread,262.703125
12/04/2023 00:00:00,Avg. Spark Spread,155.311875
11/04/2023 00:00:00,Avg. Spark Spread,69.14666667
10/04/2023 00:00:00,Avg. Spark Spread,165.4185417
09/04/2023 00:00:00,Avg. Spark Spread,26.67458333
08/04/2023 00:00:00,Avg. Spark Spread,12.50770833
07/04/2023 00:00:00,Avg. Spark Spread,30.20541667
06/04/2023 00:00:00,Avg. Spark Spread,37.46104167
05/04/2023 00:00:00,Avg. Spark Spread,133.196875
04/04/2023 00:00:00,Avg. Spark Spread,356.2570833
03/04/2023 00:00:00,Avg. Spark Spread,182.1238542
02/04/2023 00:00:00,Avg. Spark Spread,146.5482292
01/04/2023 00:00:00,Avg. Spark Spread,25.025625
31/03/2023 00:00:00,Avg. Spark Spread,28.24875
30/03/2023 00:00:00,Avg. Spark Spread,50.60770833
29/03/2023 00:00:00,Avg. Spark Spread,44.9375
28/03/2023 00:00:00,Avg. Spark Spread,132.7508333
27/03/2023 00:00:00,Avg. Spark Spread,243.53625
26/03/2023 00:00:00,Avg. Spark Spread,124.2003125
25/03/2023 00:00:00,Avg. Spark Spread,136.7023958
24/03/2023 00:00:00,Avg. Spark Spread,93.07510417
23/03/2023 00:00:00,Avg. Spark Spread,26.7903125
22/03/2023 00:00:00,Avg. Spark Spread,175.2039583
21/03/2023 00:00:00,Avg. Spark Spread,335.5052083
20/03/2023 00:00:00,Avg. Spark Spread,230.43625
19/03/2023 00:00:00,Avg. Spark Spread,222.0933333
18/03/2023 00:00:00,Avg. Spark Spread,146.9360417
17/03/2023 00:00:00,Avg. Spark Spread,115.6408333
16/03/2023 00:00:00,Avg. Spark Spread,109.8339583
15/03/2023 00:00:00,Avg. Spark Spread,144.92375
14/03/2023 00:00:00,Avg. Spark Spread,108.0875
13/03/2023 00:00:00,Avg. Spark Spread,60.17885417
12/03/2023 00:00:00,Avg. Spark Spread,117.3238542
11/03/2023 00:00:00,Avg. Spark Spread,175.3666667
10/03/2023 00:00:00,Avg. Spark Spread,112.3779167
09/03/2023 00:00:00,Avg. Spark Spread,192.2741667
08/03/2023 00:00:00,Avg. Spark Spread,300.865
07/03/2023 00:00:00,Avg. Spark Spread,336.2358333
06/03/2023 00:00:00,Avg. Spark Spread,177.25625
05/03/2023 00:00:00,Avg. Spark Spread,232.1025
04/03/2023 00:00:00,Avg. Spark Spread,151.5979167
03/03/2023 00:00:00,Avg. Spark Spread,114.5283333
02/03/2023 00:00:00,Avg. Spark Spread,138.1645833
01/03/2023 00:00:00,Avg. Spark Spread,134.4929167
28/02/2023 00:00:00,Avg. Spark Spread,132.8504167
27/02/2023 00:00:00,Avg. Spark Spread,161.9370833
26/02/2023 00:00:00,Avg. Spark Spread,39.93625
25/02/2023 00:00:00,Avg. Spark Spread,91.85416667
24/02/2023 00:00:00,Avg. Spark Spread,183.2791667
23/02/2023 00:00:00,Avg. Spark Spread,329.4104167
22/02/2023 00:00:00,Avg. Spark Spread,199.1983333
21/02/2023 00:00:00,Avg. Spark Spread,299.2295833
20/02/2023 00:00:00,Avg. Spark Spread,56.61875
19/02/2023 00:00:00,Avg. Spark Spread,58.10416667
18/02/2023 00:00:00,Avg. Spark Spread,128.0641667
17/02/2023 00:00:00,Avg. Spark Spread,45.02875
16/02/2023 00:00:00,Avg. Spark Spread,75.86083333
15/02/2023 00:00:00,Avg. Spark Spread,100.1570833
14/02/2023 00:00:00,Avg. Spark Spread,164.3470833
13/02/2023 00:00:00,Avg. Spark Spread,182.7154167
12/02/2023 00:00:00,Avg. Spark Spread,49.32333333
11/02/2023 00:00:00,Avg. Spark Spread,42.69333333
10/02/2023 00:00:00,Avg. Spark Spread,47.15208333
09/02/2023 00:00:00,Avg. Spark Spread,41.81375
08/02/2023 00:00:00,Avg. Spark Spread,106.6683333
07/02/2023 00:00:00,Avg. Spark Spread,36.73458333
06/02/2023 00:00:00,Avg. Spark Spread,40.20375
05/02/2023 00:00:00,Avg. Spark Spread,45.43833333
04/02/2023 00:00:00,Avg. Spark Spread,26.64166667
03/02/2023 00:00:00,Avg. Spark Spread,33.52541667
02/02/2023 00:00:00,Avg. Spark Spread,67.69833333
01/02/2023 00:00:00,Avg. Spark Spread,109.7095833
31/01/2023 00:00:00,Avg. Spark Spread,55.68291667
30/01/2023 00:00:00,Avg. Spark Spread,62.85458333
29/01/2023 00:00:00,Avg. Spark Spread,48.09166667
28/01/2023 00:00:00,Avg. Spark Spread,59.145
27/01/2023 00:00:00,Avg. Spark Spread,94.78
26/01/2023 00:00:00,Avg. Spark Spread,54.1725
25/01/2023 00:00:00,Avg. Spark Spread,149.3570833
24/01/2023 00:00:00,Avg. Spark Spread,150.7679167
23/01/2023 00:00:00,Avg. Spark Spread,38.19375
22/01/2023 00:00:00,Avg. Spark Spread,54.01375
21/01/2023 00:00:00,Avg. Spark Spread,51.80083333
20/01/2023 00:00:00,Avg. Spark Spread,49.02208333
19/01/2023 00:00:00,Avg. Spark Spread,98.66291667
18/01/2023 00:00:00,Avg. Spark Spread,46.86833333
17/01/2023 00:00:00,Avg. Spark Spread,108.64375
16/01/2023 00:00:00,Avg. Spark Spread,166.54125
15/01/2023 00:00:00,Avg. Spark Spread,240.6045833
14/01/2023 00:00:00,Avg. Spark Spread,74.03083333
13/01/2023 00:00:00,Avg. Spark Spread,67.945
12/01/2023 00:00:00,Avg. Spark Spread,76.605
11/01/2023 00:00:00,Avg. Spark Spread,247.5058333
10/01/2023 00:00:00,Avg. Spark Spread,258.6091667
09/01/2023 00:00:00,Avg. Spark Spread,139.6558333
08/01/2023 00:00:00,Avg. Spark Spread,53.87375
07/01/2023 00:00:00,Avg. Spark Spread,57.7875
06/01/2023 00:00:00,Avg. Spark Spread,92.81
05/01/2023 00:00:00,Avg. Spark Spread,145.4904167
04/01/2023 00:00:00,Avg. Spark Spread,81.48333333
03/01/2023 00:00:00,Avg. Spark Spread,73.1425
02/01/2023 00:00:00,Avg. Spark Spread,107.9691667
01/01/2023 00:00:00,Avg. Spark Spread,64.52
31/12/2022 00:00:00,Avg. Spark Spread,73.53708333
30/12/2022 00:00:00,Avg. Spark Spread,93.86791667
29/12/2022 00:00:00,Avg. Spark Spread,95.26333333
28/12/2022 00:00:00,Avg. Spark Spread,258.9179167
27/12/2022 00:00:00,Avg. Spark Spread,217.4291667
26/12/2022 00:00:00,Avg. Spark Spread,68.47916667
25/12/2022 00:00:00,Avg. Spark Spread,111.4366667
24/12/2022 00:00:00,Avg. Spark Spread,110.0616667
23/12/2022 00:00:00,Avg. Spark Spread,347.2945833
22/12/2022 00:00:00,Avg. Spark Spread,592.9916667
21/12/2022 00:00:00,Avg. Spark Spread,638.4516667
20/12/2022 00:00:00,Avg. Spark Spread,686.3216667
19/12/2022 00:00:00,Avg. Spark Spread,388.1225
18/12/2022 00:00:00,Avg. Spark Spread,325.1654167
17/12/2022 00:00:00,Avg. Spark Spread,121.45
16/12/2022 00:00:00,Avg. Spark Spread,94.14625
15/12/2022 00:00:00,Avg. Spark Spread,333.9825
14/12/2022 00:00:00,Avg. Spark Spread,292.4204167
13/12/2022 00:00:00,Avg. Spark Spread,244.1970833
12/12/2022 00:00:00,Avg. Spark Spread,589.5604167
11/12/2022 00:00:00,Avg. Spark Spread,287.1295833
10/12/2022 00:00:00,Avg. Spark Spread,260.81125
09/12/2022 00:00:00,Avg. Spark Spread,168.4954167
08/12/2022 00:00:00,Avg. Spark Spread,55.44
07/12/2022 00:00:00,Avg. Spark Spread,65.99916667
06/12/2022 00:00:00,Avg. Spark Spread,385.5241667
05/12/2022 00:00:00,Avg. Spark Spread,258.60375
04/12/2022 00:00:00,Avg. Spark Spread,158.5395833
03/12/2022 00:00:00,Avg. Spark Spread,49.78708333
02/12/2022 00:00:00,Avg. Spark Spread,465.3770833
01/12/2022 00:00:00,Avg. Spark Spread,475.00875
30/11/2022 00:00:00,Avg. Spark Spread,308.7091667
29/11/2022 00:00:00,Avg. Spark Spread,363.0458333
28/11/2022 00:00:00,Avg. Spark Spread,86.80125
27/11/2022 00:00:00,Avg. Spark Spread,61.74416667
26/11/2022 00:00:00,Avg. Spark Spread,72.6325
25/11/2022 00:00:00,Avg. Spark Spread,70.74416667
24/11/2022 00:00:00,Avg. Spark Spread,35.8325
23/11/2022 00:00:00,Avg. Spark Spread,57.47375
22/11/2022 00:00:00,Avg. Spark Spread,34.2675
21/11/2022 00:00:00,Avg. Spark Spread,26.94708333
20/11/2022 00:00:00,Avg. Spark Spread,40.04958333
19/11/2022 00:00:00,Avg. Spark Spread,26.18166667
18/11/2022 00:00:00,Avg. Spark Spread,64.08416667
17/11/2022 00:00:00,Avg. Spark Spread,173.2758333
16/11/2022 00:00:00,Avg. Spark Spread,107.74875
15/11/2022 00:00:00,Avg. Spark Spread,57.505
14/11/2022 00:00:00,Avg. Spark Spread,175.2133333
13/11/2022 00:00:00,Avg. Spark Spread,179.37875
12/11/2022 00:00:00,Avg. Spark Spread,162.7475
11/11/2022 00:00:00,Avg. Spark Spread,60.925
10/11/2022 00:00:00,Avg. Spark Spread,106.5708333
09/11/2022 00:00:00,Avg. Spark Spread,651.8820833
08/11/2022 00:00:00,Avg. Spark Spread,506.055
07/11/2022 00:00:00,Avg. Spark Spread,232.0841667
06/11/2022 00:00:00,Avg. Spark Spread,101.425
05/11/2022 00:00:00,Avg. Spark Spread,34.15208333
04/11/2022 00:00:00,Avg. Spark Spread,36.31083333
03/11/2022 00:00:00,Avg. Spark Spread,160.1816667
02/11/2022 00:00:00,Avg. Spark Spread,143.2220833
01/11/2022 00:00:00,Avg. Spark Spread,187.18
31/10/2022 00:00:00,Avg. Spark Spread,177.1451042
30/10/2022 00:00:00,Avg. Spark Spread,19.82197917
29/10/2022 00:00:00,Avg. Spark Spread,12.91916667
28/10/2022 00:00:00,Avg. Spark Spread,22.77833333
27/10/2022 00:00:00,Avg. Spark Spread,30.59833333
26/10/2022 00:00:00,Avg. Spark Spread,50.66395833
25/10/2022 00:00:00,Avg. Spark Spread,21.89270833
24/10/2022 00:00:00,Avg. Spark Spread,18.85020833
23/10/2022 00:00:00,Avg. Spark Spread,55.158125
22/10/2022 00:00:00,Avg. Spark Spread,50.16875
21/10/2022 00:00:00,Avg. Spark Spread,95.47625
20/10/2022 00:00:00,Avg. Spark Spread,100.0627083
19/10/2022 00:00:00,Avg. Spark Spread,70.02104167
18/10/2022 00:00:00,Avg. Spark Spread,143.02375
17/10/2022 00:00:00,Avg. Spark Spread,100.1635417
16/10/2022 00:00:00,Avg. Spark Spread,134.2435417
15/10/2022 00:00:00,Avg. Spark Spread,81.74291667
14/10/2022 00:00:00,Avg. Spark Spread,116.7445833
13/10/2022 00:00:00,Avg. Spark Spread,120.8102083
12/10/2022 00:00:00,Avg. Spark Spread,60.794375
11/10/2022 00:00:00,Avg. Spark Spread,98.46635417
10/10/2022 00:00:00,Avg. Spark Spread,58.0471875
09/10/2022 00:00:00,Avg. Spark Spread,59.950625
08/10/2022 00:00:00,Avg. Spark Spread,49.31041667
07/10/2022 00:00:00,Avg. Spark Spread,184.6341667
06/10/2022 00:00:00,Avg. Spark Spread,299.92875
05/10/2022 00:00:00,Avg. Spark Spread,147.3497917
04/10/2022 00:00:00,Avg. Spark Spread,284.345625
03/10/2022 00:00:00,Avg. Spark Spread,460.3116667
02/10/2022 00:00:00,Avg. Spark Spread,359.4310417
01/10/2022 00:00:00,Avg. Spark Spread,147.9358333
30/09/2022 00:00:00,Avg. Spark Spread,189.0239583
29/09/2022 00:00:00,Avg. Spark Spread,72.829375
28/09/2022 00:00:00,Avg. Spark Spread,520.3279167
27/09/2022 00:00:00,Avg. Spark Spread,497.4483333
26/09/2022 00:00:00,Avg. Spark Spread,498.3508333
25/09/2022 00:00:00,Avg. Spark Spread,70.90083333
24/09/2022 00:00:00,Avg. Spark Spread,154.655625
23/09/2022 00:00:00,Avg. Spark Spread,25.20895833
22/09/2022 00:00:00,Avg. Spark Spread,121.3875
21/09/2022 00:00:00,Avg. Spark Spread,86.55458333
20/09/2022 00:00:00,Avg. Spark Spread,121.1579167
19/09/2022 00:00:00,Avg. Spark Spread,94.57916667
18/09/2022 00:00:00,Avg. Spark Spread,216.613125
17/09/2022 00:00:00,Avg. Spark Spread,176.6714583
16/09/2022 00:00:00,Avg. Spark Spread,75.869375
15/09/2022 00:00:00,Avg. Spark Spread,395.5954167
14/09/2022 00:00:00,Avg. Spark Spread,700.5304167
13/09/2022 00:00:00,Avg. Spark Spread,494.8289583
12/09/2022 00:00:00,Avg. Spark Spread,478.885625
11/09/2022 00:00:00,Avg. Spark Spread,58.908125
10/09/2022 00:00:00,Avg. Spark Spread,156.4072917
09/09/2022 00:00:00,Avg. Spark Spread,175.5597917
08/09/2022 00:00:00,Avg. Spark Spread,167.3470833
07/09/2022 00:00:00,Avg. Spark Spread,82.02895833
06/09/2022 00:00:00,Avg. Spark Spread,340.5529167
05/09/2022 00:00:00,Avg. Spark Spread,52.16895833
04/09/2022 00:00:00,Avg. Spark Spread,137.1114583
03/09/2022 00:00:00,Avg. Spark Spread,286.9958333
02/09/2022 00:00:00,Avg. Spark Spread,313.253125
01/09/2022 00:00:00,Avg. Spark Spread,285.9945833
31/08/2022 00:00:00,Avg. Spark Spread,534.019375
30/08/2022 00:00:00,Avg. Spark Spread,466.6660417
29/08/2022 00:00:00,Avg. Spark Spread,159.6560417
28/08/2022 00:00:00,Avg. Spark Spread,86.86604167
27/08/2022 00:00:00,Avg. Spark Spread,40.64229167
26/08/2022 00:00:00,Avg. Spark Spread,215.511875
25/08/2022 00:00:00,Avg. Spark Spread,344.80375
24/08/2022 00:00:00,Avg. Spark Spread,406.893125
23/08/2022 00:00:00,Avg. Spark Spread,341.9570833
22/08/2022 00:00:00,Avg. Spark Spread,429.254375
21/08/2022 00:00:00,Avg. Spark Spread,249.3991667
20/08/2022 00:00:00,Avg. Spark Spread,211.8127083
19/08/2022 00:00:00,Avg. Spark Spread,305.1083333
18/08/2022 00:00:00,Avg. Spark Spread,463.1589583
17/08/2022 00:00:00,Avg. Spark Spread,340.89375
16/08/2022 00:00:00,Avg. Spark Spread,397.0277083
15/08/2022 00:00:00,Avg. Spark Spread,443.99375
14/08/2022 00:00:00,Avg. Spark Spread,162.3804167
13/08/2022 00:00:00,Avg. Spark Spread,98.32041667
12/08/2022 00:00:00,Avg. Spark Spread,308.3052083
11/08/2022 00:00:00,Avg. Spark Spread,158.7433333
10/08/2022 00:00:00,Avg. Spark Spread,374.1222917
09/08/2022 00:00:00,Avg. Spark Spread,99.58104167
08/08/2022 00:00:00,Avg. Spark Spread,79.0875
07/08/2022 00:00:00,Avg. Spark Spread,287.66125
06/08/2022 00:00:00,Avg. Spark Spread,126.1785417
05/08/2022 00:00:00,Avg. Spark Spread,82.21125
04/08/2022 00:00:00,Avg. Spark Spread,49.2425
03/08/2022 00:00:00,Avg. Spark Spread,40.47958333
02/08/2022 00:00:00,Avg. Spark Spread,44.365
01/08/2022 00:00:00,Avg. Spark Spread,37.57520833
31/07/2022 00:00:00,Avg. Spark Spread,57.49729167
30/07/2022 00:00:00,Avg. Spark Spread,60.89770833
29/07/2022 00:00:00,Avg. Spark Spread,279.8679167
28/07/2022 00:00:00,Avg. Spark Spread,332.2007292
27/07/2022 00:00:00,Avg. Spark Spread,258.9902083
26/07/2022 00:00:00,Avg. Spark Spread,178.9813542
25/07/2022 00:00:00,Avg. Spark Spread,119.6972917
24/07/2022 00:00:00,Avg. Spark Spread,65.10145833
23/07/2022 00:00:00,Avg. Spark Spread,72.15583333
22/07/2022 00:00:00,Avg. Spark Spread,100.1027083
21/07/2022 00:00:00,Avg. Spark Spread,80.80520833
20/07/2022 00:00:00,Avg. Spark Spread,31.64520833
19/07/2022 00:00:00,Avg. Spark Spread,17.26927083
18/07/2022 00:00:00,Avg. Spark Spread,38.98010417
17/07/2022 00:00:00,Avg. Spark Spread,128.4410417
16/07/2022 00:00:00,Avg. Spark Spread,68.91
15/07/2022 00:00:00,Avg. Spark Spread,125.9802083
14/07/2022 00:00:00,Avg. Spark Spread,138.5558333
13/07/2022 00:00:00,Avg. Spark Spread,46.35125
12/07/2022 00:00:00,Avg. Spark Spread,304.0505208
11/07/2022 00:00:00,Avg. Spark Spread,204.9654167
10/07/2022 00:00:00,Avg. Spark Spread,24.45635417
09/07/2022 00:00:00,Avg. Spark Spread,27.15104167
08/07/2022 00:00:00,Avg. Spark Spread,49.51552083
07/07/2022 00:00:00,Avg. Spark Spread,54.33989583
06/07/2022 00:00:00,Avg. Spark Spread,48.33166667
05/07/2022 00:00:00,Avg. Spark Spread,32.80520833
04/07/2022 00:00:00,Avg. Spark Spread,63.76270833
03/07/2022 00:00:00,Avg. Spark Spread,78.214375
02/07/2022 00:00:00,Avg. Spark Spread,51.97458333
01/07/2022 00:00:00,Avg. Spark Spread,39.03729167
30/06/2022 00:00:00,Avg. Spark Spread,95.44958333
29/06/2022 00:00:00,Avg. Spark Spread,28.61708333
28/06/2022 00:00:00,Avg. Spark Spread,47.85708333
27/06/2022 00:00:00,Avg. Spark Spread,114.4629688
26/06/2022 00:00:00,Avg. Spark Spread,51.55994792
25/06/2022 00:00:00,Avg. Spark Spread,27.90875
24/06/2022 00:00:00,Avg. Spark Spread,26.00729167
23/06/2022 00:00:00,Avg. Spark Spread,154.7702083
22/06/2022 00:00:00,Avg. Spark Spread,29.56979167
21/06/2022 00:00:00,Avg. Spark Spread,69.5796875
20/06/2022 00:00:00,Avg. Spark Spread,48.69885417
19/06/2022 00:00:00,Avg. Spark Spread,32.20666667
18/06/2022 00:00:00,Avg. Spark Spread,43.00916667
17/06/2022 00:00:00,Avg. Spark Spread,85.06260417
16/06/2022 00:00:00,Avg. Spark Spread,313.40375
15/06/2022 00:00:00,Avg. Spark Spread,181.8792708
14/06/2022 00:00:00,Avg. Spark Spread,37.73885417
13/06/2022 00:00:00,Avg. Spark Spread,41.26739583
12/06/2022 00:00:00,Avg. Spark Spread,21.14583333
11/06/2022 00:00:00,Avg. Spark Spread,9.955
10/06/2022 00:00:00,Avg. Spark Spread,20.78104167
09/06/2022 00:00:00,Avg. Spark Spread,71.10708333
08/06/2022 00:00:00,Avg. Spark Spread,67.96833333
07/06/2022 00:00:00,Avg. Spark Spread,169.175
06/06/2022 00:00:00,Avg. Spark Spread,67.7834375
05/06/2022 00:00:00,Avg. Spark Spread,30.23760417
04/06/2022 00:00:00,Avg. Spark Spread,41.60229167
03/06/2022 00:00:00,Avg. Spark Spread,95.47145833
02/06/2022 00:00:00,Avg. Spark Spread,134.3902083
01/06/2022 00:00:00,Avg. Spark Spread,189.0704167
31/05/2022 00:00:00,Avg. Spark Spread,190.5477083
30/05/2022 00:00:00,Avg. Spark Spread,26.33125
29/05/2022 00:00:00,Avg. Spark Spread,31.00541667
28/05/2022 00:00:00,Avg. Spark Spread,32.74604167
27/05/2022 00:00:00,Avg. Spark Spread,52.78416667
26/05/2022 00:00:00,Avg. Spark Spread,126.9966667
25/05/2022 00:00:00,Avg. Spark Spread,45.58104167
24/05/2022 00:00:00,Avg. Spark Spread,91.02395833
23/05/2022 00:00:00,Avg. Spark Spread,46.19541667
22/05/2022 00:00:00,Avg. Spark Spread,63.96083333
21/05/2022 00:00:00,Avg. Spark Spread,90.92541667
20/05/2022 00:00:00,Avg. Spark Spread,49.28291667
19/05/2022 00:00:00,Avg. Spark Spread,46.885
18/05/2022 00:00:00,Avg. Spark Spread,63.53729167
17/05/2022 00:00:00,Avg. Spark Spread,46.11875
16/05/2022 00:00:00,Avg. Spark Spread,27.94208333
15/05/2022 00:00:00,Avg. Spark Spread,81.655625
14/05/2022 00:00:00,Avg. Spark Spread,28.83104167
13/05/2022 00:00:00,Avg. Spark Spread,52.38604167
12/05/2022 00:00:00,Avg. Spark Spread,144.5645833
11/05/2022 00:00:00,Avg. Spark Spread,79.51020833
10/05/2022 00:00:00,Avg. Spark Spread,34.73041667
09/05/2022 00:00:00,Avg. Spark Spread,110.755
08/05/2022 00:00:00,Avg. Spark Spread,47.48520833
07/05/2022 00:00:00,Avg. Spark Spread,71.80916667
06/05/2022 00:00:00,Avg. Spark Spread,28.77875
05/05/2022 00:00:00,Avg. Spark Spread,140.8897917
04/05/2022 00:00:00,Avg. Spark Spread,38.618125
03/05/2022 00:00:00,Avg. Spark Spread,95.96958333
02/05/2022 00:00:00,Avg. Spark Spread,66.98145833
01/05/2022 00:00:00,Avg. Spark Spread,44.35713542
30/04/2022 00:00:00,Avg. Spark Spread,49.31026042
29/04/2022 00:00:00,Avg. Spark Spread,97.9221875
28/04/2022 00:00:00,Avg. Spark Spread,127.0175
27/04/2022 00:00:00,Avg. Spark Spread,34.22083333
26/04/2022 00:00:00,Avg. Spark Spread,51.38541667
25/04/2022 00:00:00,Avg. Spark Spread,57.48458333
24/04/2022 00:00:00,Avg. Spark Spread,40.863125
23/04/2022 00:00:00,Avg. Spark Spread,59.795625
22/04/2022 00:00:00,Avg. Spark Spread,109.146875
21/04/2022 00:00:00,Avg. Spark Spread,84.10291667
20/04/2022 00:00:00,Avg. Spark Spread,60.9325
19/04/2022 00:00:00,Avg. Spark Spread,38.75375
18/04/2022 00:00:00,Avg. Spark Spread,43.0084375
17/04/2022 00:00:00,Avg. Spark Spread,51.1859375
16/04/2022 00:00:00,Avg. Spark Spread,41.43645833
15/04/2022 00:00:00,Avg. Spark Spread,106.4225
14/04/2022 00:00:00,Avg. Spark Spread,98.05734375
13/04/2022 00:00:00,Avg. Spark Spread,100.7532813
12/04/2022 00:00:00,Avg. Spark Spread,33.479375
11/04/2022 00:00:00,Avg. Spark Spread,89.10958333
10/04/2022 00:00:00,Avg. Spark Spread,68.24291667
09/04/2022 00:00:00,Avg. Spark Spread,87.21145833
08/04/2022 00:00:00,Avg. Spark Spread,53.92291667
07/04/2022 00:00:00,Avg. Spark Spread,147.2191667
06/04/2022 00:00:00,Avg. Spark Spread,121.0866667
05/04/2022 00:00:00,Avg. Spark Spread,42.88354167
04/04/2022 00:00:00,Avg. Spark Spread,45.59166667
03/04/2022 00:00:00,Avg. Spark Spread,31.12270833
02/04/2022 00:00:00,Avg. Spark Spread,41.07604167
01/04/2022 00:00:00,Avg. Spark Spread,28.30416667
31/03/2022 00:00:00,Avg. Spark Spread,46.33854167
30/03/2022 00:00:00,Avg. Spark Spread,17.18583333
29/03/2022 00:00:00,Avg. Spark Spread,88.18427083
28/03/2022 00:00:00,Avg. Spark Spread,71.73708333
27/03/2022 00:00:00,Avg. Spark Spread,30.6603125
26/03/2022 00:00:00,Avg. Spark Spread,27.66916667
25/03/2022 00:00:00,Avg. Spark Spread,28.80427083
24/03/2022 00:00:00,Avg. Spark Spread,19.5534375
23/03/2022 00:00:00,Avg. Spark Spread,17.21145833
22/03/2022 00:00:00,Avg. Spark Spread,44.57791667
21/03/2022 00:00:00,Avg. Spark Spread,22.30291667
20/03/2022 00:00:00,Avg. Spark Spread,12.60020833
19/03/2022 00:00:00,Avg. Spark Spread,36.63020833
18/03/2022 00:00:00,Avg. Spark Spread,41.46708333
17/03/2022 00:00:00,Avg. Spark Spread,27.94109375
16/03/2022 00:00:00,Avg. Spark Spread,28.04473958
15/03/2022 00:00:00,Avg. Spark Spread,34.571875
14/03/2022 00:00:00,Avg. Spark Spread,26.81104167
13/03/2022 00:00:00,Avg. Spark Spread,34.18604167
12/03/2022 00:00:00,Avg. Spark Spread,29.99583333
11/03/2022 00:00:00,Avg. Spark Spread,22.81916667
10/03/2022 00:00:00,Avg. Spark Spread,32.54458333
09/03/2022 00:00:00,Avg. Spark Spread,35.61708333
08/03/2022 00:00:00,Avg. Spark Spread,29.7875
07/03/2022 00:00:00,Avg. Spark Spread,15.48041667
06/03/2022 00:00:00,Avg. Spark Spread,17.5
05/03/2022 00:00:00,Avg. Spark Spread,40.51291667
04/03/2022 00:00:00,Avg. Spark Spread,41.80958333
03/03/2022 00:00:00,Avg. Spark Spread,129.6708333
02/03/2022 00:00:00,Avg. Spark Spread,124.3708333
01/03/2022 00:00:00,Avg. Spark Spread,34.17958333
28/02/2022 00:00:00,Avg. Spark Spread,30.20416667
27/02/2022 00:00:00,Avg. Spark Spread,20.02166667
26/02/2022 00:00:00,Avg. Spark Spread,23.35708333
25/02/2022 00:00:00,Avg. Spark Spread,25.2425
24/02/2022 00:00:00,Avg. Spark Spread,111.7070833
23/02/2022 00:00:00,Avg. Spark Spread,34.35375
22/02/2022 00:00:00,Avg. Spark Spread,357.58
21/02/2022 00:00:00,Avg. Spark Spread,115.2083333
20/02/2022 00:00:00,Avg. Spark Spread,35.58625
19/02/2022 00:00:00,Avg. Spark Spread,14.36
18/02/2022 00:00:00,Avg. Spark Spread,133.7333333
17/02/2022 00:00:00,Avg. Spark Spread,19.17333333
16/02/2022 00:00:00,Avg. Spark Spread,179.64875
15/02/2022 00:00:00,Avg. Spark Spread,223.16125
