Fuel_Type,Date_MST,Measure_Names,Measure_Values
Coal,01/01/2015 00:00:00,System Generation,4801.624184
Coal,01/02/2015 00:00:00,System Generation,4636.842688
Coal,01/03/2015 00:00:00,System Generation,4269.689325
Coal,01/04/2015 00:00:00,System Generation,3973.649076
Coal,01/05/2015 00:00:00,System Generation,3783.69914
Coal,01/06/2015 00:00:00,System Generation,4439.912644
Coal,01/07/2015 00:00:00,System Generation,4545.557564
Coal,01/08/2015 00:00:00,System Generation,4469.260905
Coal,01/09/2015 00:00:00,System Generation,4713.756814
Coal,01/10/2015 00:00:00,System Generation,4760.804538
Coal,01/11/2015 00:00:00,System Generation,4707.845997
Coal,01/12/2015 00:00:00,System Generation,4868.740498
Coal,01/01/2016 00:00:00,System Generation,4711.103601
Coal,01/02/2016 00:00:00,System Generation,4341.089035
Coal,01/03/2016 00:00:00,System Generation,3757.1415
Coal,01/04/2016 00:00:00,System Generation,3708.183669
Coal,01/05/2016 00:00:00,System Generation,3887.284311
Coal,01/06/2016 00:00:00,System Generation,4201.232053
Coal,01/07/2016 00:00:00,System Generation,4603.239203
Coal,01/08/2016 00:00:00,System Generation,4577.943221
Coal,01/09/2016 00:00:00,System Generation,4540.414005
Coal,01/10/2016 00:00:00,System Generation,4502.993965
Coal,01/11/2016 00:00:00,System Generation,4736.818059
Coal,01/12/2016 00:00:00,System Generation,4912.173219
Coal,01/01/2017 00:00:00,System Generation,4752.062114
Coal,01/02/2017 00:00:00,System Generation,4625.684295
Coal,01/03/2017 00:00:00,System Generation,4232.43892
Coal,01/04/2017 00:00:00,System Generation,3947.529608
Coal,01/05/2017 00:00:00,System Generation,4083.999254
Coal,01/06/2017 00:00:00,System Generation,3864.728857
Coal,01/07/2017 00:00:00,System Generation,4227.056479
Coal,01/08/2017 00:00:00,System Generation,4351.493819
Coal,01/09/2017 00:00:00,System Generation,4126.410996
Coal,01/10/2017 00:00:00,System Generation,3749.854123
Coal,01/11/2017 00:00:00,System Generation,4476.02082
Coal,01/12/2017 00:00:00,System Generation,4457.309848
Coal,01/01/2018 00:00:00,System Generation,3600.636658
Coal,01/02/2018 00:00:00,System Generation,3441.095118
Coal,01/03/2018 00:00:00,System Generation,3434.206331
Coal,01/04/2018 00:00:00,System Generation,3059.492263
Coal,01/05/2018 00:00:00,System Generation,2688.644293
Coal,01/06/2018 00:00:00,System Generation,2830.135377
Coal,01/07/2018 00:00:00,System Generation,3220.348971
Coal,01/08/2018 00:00:00,System Generation,3297.663414
Coal,01/09/2018 00:00:00,System Generation,3245.39523
Coal,01/10/2018 00:00:00,System Generation,3255.385505
Coal,01/11/2018 00:00:00,System Generation,3531.876157
Coal,01/12/2018 00:00:00,System Generation,3474.086845
Coal,01/01/2019 00:00:00,System Generation,3215.112595
Coal,01/02/2019 00:00:00,System Generation,3801.894575
Coal,01/03/2019 00:00:00,System Generation,3557.033244
Coal,01/04/2019 00:00:00,System Generation,2926.000346
Coal,01/05/2019 00:00:00,System Generation,2748.824402
Coal,01/06/2019 00:00:00,System Generation,2511.122119
Coal,01/07/2019 00:00:00,System Generation,3016.380604
Coal,01/08/2019 00:00:00,System Generation,3106.324624
Coal,01/09/2019 00:00:00,System Generation,3256.958048
Coal,01/10/2019 00:00:00,System Generation,3060.250326
Coal,01/11/2019 00:00:00,System Generation,3113.871611
Coal,01/12/2019 00:00:00,System Generation,2993.995292
Coal,01/01/2020 00:00:00,System Generation,2850.23751
Coal,01/02/2020 00:00:00,System Generation,2629.905084
Coal,01/03/2020 00:00:00,System Generation,2538.511317
Coal,01/04/2020 00:00:00,System Generation,2172.299817
Coal,01/05/2020 00:00:00,System Generation,1908.095076
Coal,01/06/2020 00:00:00,System Generation,1973.712006
Coal,01/07/2020 00:00:00,System Generation,2026.499273
Coal,01/08/2020 00:00:00,System Generation,2130.602673
Coal,01/09/2020 00:00:00,System Generation,2260.210625
Coal,01/10/2020 00:00:00,System Generation,2319.18505
Coal,01/11/2020 00:00:00,System Generation,2379.06678
Coal,01/12/2020 00:00:00,System Generation,2366.889872
Coal,01/01/2021 00:00:00,System Generation,1978.42882
Coal,01/02/2021 00:00:00,System Generation,1982.13755
Coal,01/03/2021 00:00:00,System Generation,1497.027378
Coal,01/04/2021 00:00:00,System Generation,1791.193979
Coal,01/05/2021 00:00:00,System Generation,1805.952498
Coal,01/06/2021 00:00:00,System Generation,2288.655806
Coal,01/07/2021 00:00:00,System Generation,2113.099093
Coal,01/08/2021 00:00:00,System Generation,1466.91339
Coal,01/09/2021 00:00:00,System Generation,1194.581944
Coal,01/10/2021 00:00:00,System Generation,1339.012684
Coal,01/11/2021 00:00:00,System Generation,1561.671534
Coal,01/12/2021 00:00:00,System Generation,2099.083701
Coal,01/01/2022 00:00:00,System Generation,1392.166254
Coal,01/02/2022 00:00:00,System Generation,1232.617833
Coal,01/03/2022 00:00:00,System Generation,1106.248504
Coal,01/04/2022 00:00:00,System Generation,1078.693032
Coal,01/05/2022 00:00:00,System Generation,1252.749178
Coal,01/06/2022 00:00:00,System Generation,1219.77126
Coal,01/07/2022 00:00:00,System Generation,1231.68921
Coal,01/08/2022 00:00:00,System Generation,1185.084405
Coal,01/09/2022 00:00:00,System Generation,1187.831687
Coal,01/10/2022 00:00:00,System Generation,811.872587
Coal,01/11/2022 00:00:00,System Generation,806.9960796
Coal,01/12/2022 00:00:00,System Generation,805.7337001
Coal,01/01/2023 00:00:00,System Generation,790.7416961
Coal,01/02/2023 00:00:00,System Generation,775.4841841
Coal,01/03/2023 00:00:00,System Generation,784.5861495
Coal,01/04/2023 00:00:00,System Generation,741.2423997
Coal,01/05/2023 00:00:00,System Generation,705.0107141
Coal,01/01/2015 00:00:00,System Available,5649.038978
Coal,01/02/2015 00:00:00,System Available,5330.75744
Coal,01/03/2015 00:00:00,System Available,5188.405914
Coal,01/04/2015 00:00:00,System Available,4563.925
Coal,01/05/2015 00:00:00,System Available,4662.293011
Coal,01/06/2015 00:00:00,System Available,5338.491667
Coal,01/07/2015 00:00:00,System Available,5362.719086
Coal,01/08/2015 00:00:00,System Available,5081.916667
Coal,01/09/2015 00:00:00,System Available,5611.326389
Coal,01/10/2015 00:00:00,System Available,5691.173387
Coal,01/11/2015 00:00:00,System Available,5835.243056
Coal,01/12/2015 00:00:00,System Available,5808.71371
Coal,01/01/2016 00:00:00,System Available,5823.201613
Coal,01/02/2016 00:00:00,System Available,5666.199713
Coal,01/03/2016 00:00:00,System Available,5078.642473
Coal,01/04/2016 00:00:00,System Available,5408.809722
Coal,01/05/2016 00:00:00,System Available,5318.099462
Coal,01/06/2016 00:00:00,System Available,5701.554167
Coal,01/07/2016 00:00:00,System Available,5596.053763
Coal,01/08/2016 00:00:00,System Available,5678.905914
Coal,01/09/2016 00:00:00,System Available,5409.351389
Coal,01/10/2016 00:00:00,System Available,4952.216398
Coal,01/11/2016 00:00:00,System Available,5919.8125
Coal,01/12/2016 00:00:00,System Available,5462.944892
Coal,01/01/2017 00:00:00,System Available,5408.548387
Coal,01/02/2017 00:00:00,System Available,5642.434524
Coal,01/03/2017 00:00:00,System Available,5350.567204
Coal,01/04/2017 00:00:00,System Available,5439.097222
Coal,01/05/2017 00:00:00,System Available,5166.948925
Coal,01/06/2017 00:00:00,System Available,5596.259722
Coal,01/07/2017 00:00:00,System Available,5263.591398
Coal,01/08/2017 00:00:00,System Available,5041.740591
Coal,01/09/2017 00:00:00,System Available,5266.401389
Coal,01/10/2017 00:00:00,System Available,5154.053763
Coal,01/11/2017 00:00:00,System Available,5211.35
Coal,01/12/2017 00:00:00,System Available,5412.913978
Coal,01/01/2018 00:00:00,System Available,4895.157258
Coal,01/02/2018 00:00:00,System Available,5158.239583
Coal,01/03/2018 00:00:00,System Available,4857.196237
Coal,01/04/2018 00:00:00,System Available,4442.619444
Coal,01/05/2018 00:00:00,System Available,4202.478495
Coal,01/06/2018 00:00:00,System Available,4403.693056
Coal,01/07/2018 00:00:00,System Available,4538.603495
Coal,01/08/2018 00:00:00,System Available,4479.918011
Coal,01/09/2018 00:00:00,System Available,4505.5125
Coal,01/10/2018 00:00:00,System Available,4196.635753
Coal,01/11/2018 00:00:00,System Available,4369.375
Coal,01/12/2018 00:00:00,System Available,4536.380376
Coal,01/01/2019 00:00:00,System Available,4593.321237
Coal,01/02/2019 00:00:00,System Available,4366.514881
Coal,01/03/2019 00:00:00,System Available,4325.567204
Coal,01/04/2019 00:00:00,System Available,4131.381944
Coal,01/05/2019 00:00:00,System Available,3927.696237
Coal,01/06/2019 00:00:00,System Available,3964.0625
Coal,01/07/2019 00:00:00,System Available,4613.532258
Coal,01/08/2019 00:00:00,System Available,4479.579301
Coal,01/09/2019 00:00:00,System Available,4600.465278
Coal,01/10/2019 00:00:00,System Available,4117.223118
Coal,01/11/2019 00:00:00,System Available,3941.758333
Coal,01/12/2019 00:00:00,System Available,4108.409946
Coal,01/01/2020 00:00:00,System Available,3788.526882
Coal,01/02/2020 00:00:00,System Available,3863.853448
Coal,01/03/2020 00:00:00,System Available,3515.018817
Coal,01/04/2020 00:00:00,System Available,3465.805556
Coal,01/05/2020 00:00:00,System Available,3549.233871
Coal,01/06/2020 00:00:00,System Available,3428.3875
Coal,01/07/2020 00:00:00,System Available,3461.846774
Coal,01/08/2020 00:00:00,System Available,3383.114247
Coal,01/09/2020 00:00:00,System Available,3228.451389
Coal,01/10/2020 00:00:00,System Available,2992.744624
Coal,01/11/2020 00:00:00,System Available,3048.151389
Coal,01/12/2020 00:00:00,System Available,2883.110215
Coal,01/01/2021 00:00:00,System Available,3288.168011
Coal,01/02/2021 00:00:00,System Available,2768.907738
Coal,01/03/2021 00:00:00,System Available,2490.455645
Coal,01/04/2021 00:00:00,System Available,2758.5875
Coal,01/05/2021 00:00:00,System Available,2683.364247
Coal,01/06/2021 00:00:00,System Available,2876.791667
Coal,01/07/2021 00:00:00,System Available,2645.080645
Coal,01/08/2021 00:00:00,System Available,1944.901882
Coal,01/09/2021 00:00:00,System Available,1570.4125
Coal,01/10/2021 00:00:00,System Available,1529.900538
Coal,01/11/2021 00:00:00,System Available,1588.233333
Coal,01/12/2021 00:00:00,System Available,2284.025538
Coal,01/01/2022 00:00:00,System Available,1398.856183
Coal,01/02/2022 00:00:00,System Available,1246.559524
Coal,01/03/2022 00:00:00,System Available,1120.459677
Coal,01/04/2022 00:00:00,System Available,1091.047222
Coal,01/05/2022 00:00:00,System Available,1264.989247
Coal,01/06/2022 00:00:00,System Available,1265.977778
Coal,01/07/2022 00:00:00,System Available,1254.435484
Coal,01/08/2022 00:00:00,System Available,1205.458333
Coal,01/09/2022 00:00:00,System Available,1198.663889
Coal,01/10/2022 00:00:00,System Available,819.9879032
Coal,01/11/2022 00:00:00,System Available,812.5555556
Coal,01/12/2022 00:00:00,System Available,809.4932796
Coal,01/01/2023 00:00:00,System Available,795.8467742
Coal,01/02/2023 00:00:00,System Available,820
Coal,01/03/2023 00:00:00,System Available,806.8145161
Coal,01/04/2023 00:00:00,System Available,787.2083333
Coal,01/05/2023 00:00:00,System Available,759.0524899
Coal,01/01/2015 00:00:00,System Capacity,6271
Coal,01/02/2015 00:00:00,System Capacity,6271
Coal,01/03/2015 00:00:00,System Capacity,6271
Coal,01/04/2015 00:00:00,System Capacity,6271.008333
Coal,01/05/2015 00:00:00,System Capacity,6277
Coal,01/06/2015 00:00:00,System Capacity,6277
Coal,01/07/2015 00:00:00,System Capacity,6277
Coal,01/08/2015 00:00:00,System Capacity,6277
Coal,01/09/2015 00:00:00,System Capacity,6277
Coal,01/10/2015 00:00:00,System Capacity,6287.080645
Coal,01/11/2015 00:00:00,System Capacity,6289
Coal,01/12/2015 00:00:00,System Capacity,6289
Coal,01/01/2016 00:00:00,System Capacity,6289
Coal,01/02/2016 00:00:00,System Capacity,6289
Coal,01/03/2016 00:00:00,System Capacity,6289.658602
Coal,01/04/2016 00:00:00,System Capacity,6299
Coal,01/05/2016 00:00:00,System Capacity,6299
Coal,01/06/2016 00:00:00,System Capacity,6299
Coal,01/07/2016 00:00:00,System Capacity,6299
Coal,01/08/2016 00:00:00,System Capacity,6299
Coal,01/09/2016 00:00:00,System Capacity,6299
Coal,01/10/2016 00:00:00,System Capacity,6299
Coal,01/11/2016 00:00:00,System Capacity,6299
Coal,01/12/2016 00:00:00,System Capacity,6299
Coal,01/01/2017 00:00:00,System Capacity,6299
Coal,01/02/2017 00:00:00,System Capacity,6299
Coal,01/03/2017 00:00:00,System Capacity,6299
Coal,01/04/2017 00:00:00,System Capacity,6297.377778
Coal,01/05/2017 00:00:00,System Capacity,6283
Coal,01/06/2017 00:00:00,System Capacity,6283
Coal,01/07/2017 00:00:00,System Capacity,6283
Coal,01/08/2017 00:00:00,System Capacity,6283
Coal,01/09/2017 00:00:00,System Capacity,6283
Coal,01/10/2017 00:00:00,System Capacity,6283
Coal,01/11/2017 00:00:00,System Capacity,6283
Coal,01/12/2017 00:00:00,System Capacity,6282.623656
Coal,01/01/2018 00:00:00,System Capacity,6003
Coal,01/02/2018 00:00:00,System Capacity,6003
Coal,01/03/2018 00:00:00,System Capacity,5868
Coal,01/04/2018 00:00:00,System Capacity,5848
Coal,01/05/2018 00:00:00,System Capacity,5848
Coal,01/06/2018 00:00:00,System Capacity,5848
Coal,01/07/2018 00:00:00,System Capacity,5847.623656
Coal,01/08/2018 00:00:00,System Capacity,5568
Coal,01/09/2018 00:00:00,System Capacity,5568
Coal,01/10/2018 00:00:00,System Capacity,5568
Coal,01/11/2018 00:00:00,System Capacity,5568
Coal,01/12/2018 00:00:00,System Capacity,5568
Coal,01/01/2019 00:00:00,System Capacity,5568
Coal,01/02/2019 00:00:00,System Capacity,5568
Coal,01/03/2019 00:00:00,System Capacity,5568
Coal,01/04/2019 00:00:00,System Capacity,5568
Coal,01/05/2019 00:00:00,System Capacity,5568
Coal,01/06/2019 00:00:00,System Capacity,5568
Coal,01/07/2019 00:00:00,System Capacity,5568
Coal,01/08/2019 00:00:00,System Capacity,5568
Coal,01/09/2019 00:00:00,System Capacity,5568
Coal,01/10/2019 00:00:00,System Capacity,5568
Coal,01/11/2019 00:00:00,System Capacity,5568
Coal,01/12/2019 00:00:00,System Capacity,5245.096774
Coal,01/01/2020 00:00:00,System Capacity,5034
Coal,01/02/2020 00:00:00,System Capacity,5034
Coal,01/03/2020 00:00:00,System Capacity,5034
Coal,01/04/2020 00:00:00,System Capacity,4745.448611
Coal,01/05/2020 00:00:00,System Capacity,4543.428763
Coal,01/06/2020 00:00:00,System Capacity,4500
Coal,01/07/2020 00:00:00,System Capacity,4499.505376
Coal,01/08/2020 00:00:00,System Capacity,4132
Coal,01/09/2020 00:00:00,System Capacity,4132
Coal,01/10/2020 00:00:00,System Capacity,4132
Coal,01/11/2020 00:00:00,System Capacity,4132
Coal,01/12/2020 00:00:00,System Capacity,4132
Coal,01/01/2021 00:00:00,System Capacity,4132
Coal,01/02/2021 00:00:00,System Capacity,3731
Coal,01/03/2021 00:00:00,System Capacity,3731
Coal,01/04/2021 00:00:00,System Capacity,3731
Coal,01/05/2021 00:00:00,System Capacity,3731
Coal,01/06/2021 00:00:00,System Capacity,3731
Coal,01/07/2021 00:00:00,System Capacity,3640.415323
Coal,01/08/2021 00:00:00,System Capacity,2936
Coal,01/09/2021 00:00:00,System Capacity,2936
Coal,01/10/2021 00:00:00,System Capacity,2935.454301
Coal,01/11/2021 00:00:00,System Capacity,2530
Coal,01/12/2021 00:00:00,System Capacity,2530
Coal,01/01/2022 00:00:00,System Capacity,1415.354839
Coal,01/02/2022 00:00:00,System Capacity,1266
Coal,01/03/2022 00:00:00,System Capacity,1266
Coal,01/04/2022 00:00:00,System Capacity,1266
Coal,01/05/2022 00:00:00,System Capacity,1266
Coal,01/06/2022 00:00:00,System Capacity,1266
Coal,01/07/2022 00:00:00,System Capacity,1266
Coal,01/08/2022 00:00:00,System Capacity,1266
Coal,01/09/2022 00:00:00,System Capacity,1266.027778
Coal,01/10/2022 00:00:00,System Capacity,1286
Coal,01/11/2022 00:00:00,System Capacity,865.9527778
Coal,01/12/2022 00:00:00,System Capacity,820
Coal,01/01/2023 00:00:00,System Capacity,820
Coal,01/02/2023 00:00:00,System Capacity,820
Coal,01/03/2023 00:00:00,System Capacity,820
Coal,01/04/2023 00:00:00,System Capacity,821.1388889
Coal,01/05/2023 00:00:00,System Capacity,820
Coal,01/01/2015 00:00:00,Total Generation,4796.605441
Coal,01/02/2015 00:00:00,Total Generation,4632.713266
Coal,01/03/2015 00:00:00,Total Generation,4262.546562
Coal,01/04/2015 00:00:00,Total Generation,3968.257993
Coal,01/05/2015 00:00:00,Total Generation,3781.066396
Coal,01/06/2015 00:00:00,Total Generation,4434.964824
Coal,01/07/2015 00:00:00,Total Generation,4538.924972
Coal,01/08/2015 00:00:00,Total Generation,4464.016189
Coal,01/09/2015 00:00:00,Total Generation,4712.183031
Coal,01/10/2015 00:00:00,Total Generation,4758.90859
Coal,01/11/2015 00:00:00,Total Generation,4706.315909
Coal,01/12/2015 00:00:00,Total Generation,4868.741235
Coal,01/01/2016 00:00:00,Total Generation,4709.322441
Coal,01/02/2016 00:00:00,Total Generation,4338.128467
Coal,01/03/2016 00:00:00,Total Generation,3756.846202
Coal,01/04/2016 00:00:00,Total Generation,3705.323981
Coal,01/05/2016 00:00:00,Total Generation,3884.331379
Coal,01/06/2016 00:00:00,Total Generation,4197.551819
Coal,01/07/2016 00:00:00,Total Generation,4601.433039
Coal,01/08/2016 00:00:00,Total Generation,4574.135675
Coal,01/09/2016 00:00:00,Total Generation,4537.119902
Coal,01/10/2016 00:00:00,Total Generation,4501.230504
Coal,01/11/2016 00:00:00,Total Generation,4734.216898
Coal,01/12/2016 00:00:00,Total Generation,4910.810128
Coal,01/01/2017 00:00:00,Total Generation,4751.330855
Coal,01/02/2017 00:00:00,Total Generation,4623.331673
Coal,01/03/2017 00:00:00,Total Generation,4227.790898
Coal,01/04/2017 00:00:00,Total Generation,3945.034089
Coal,01/05/2017 00:00:00,Total Generation,4084.982687
Coal,01/06/2017 00:00:00,Total Generation,3864.585344
Coal,01/07/2017 00:00:00,Total Generation,4231.989166
Coal,01/08/2017 00:00:00,Total Generation,4359.692394
Coal,01/09/2017 00:00:00,Total Generation,4135.959119
Coal,01/10/2017 00:00:00,Total Generation,3751.650169
Coal,01/11/2017 00:00:00,Total Generation,4477.050676
Coal,01/12/2017 00:00:00,Total Generation,4454.91208
Coal,01/01/2018 00:00:00,Total Generation,3598.332805
Coal,01/02/2018 00:00:00,Total Generation,3436.166915
Coal,01/03/2018 00:00:00,Total Generation,3429.97649
Coal,01/04/2018 00:00:00,Total Generation,3058.244304
Coal,01/05/2018 00:00:00,Total Generation,2688.094067
Coal,01/06/2018 00:00:00,Total Generation,2829.676672
Coal,01/07/2018 00:00:00,Total Generation,3218.675721
Coal,01/08/2018 00:00:00,Total Generation,3296.477488
Coal,01/09/2018 00:00:00,Total Generation,3245.563416
Coal,01/10/2018 00:00:00,Total Generation,3251.870955
Coal,01/11/2018 00:00:00,Total Generation,3531.708779
Coal,01/12/2018 00:00:00,Total Generation,3474.781393
Coal,01/01/2019 00:00:00,Total Generation,3218.182659
Coal,01/02/2019 00:00:00,Total Generation,3800.645755
Coal,01/03/2019 00:00:00,Total Generation,3558.186328
Coal,01/04/2019 00:00:00,Total Generation,2926.534393
Coal,01/05/2019 00:00:00,Total Generation,2747.512842
Coal,01/06/2019 00:00:00,Total Generation,2514.882237
Coal,01/07/2019 00:00:00,Total Generation,3015.532874
Coal,01/08/2019 00:00:00,Total Generation,3106.681279
Coal,01/09/2019 00:00:00,Total Generation,3258.351205
Coal,01/10/2019 00:00:00,Total Generation,3057.95466
Coal,01/11/2019 00:00:00,Total Generation,3109.703466
Coal,01/12/2019 00:00:00,Total Generation,2994.315756
Coal,01/01/2020 00:00:00,Total Generation,2850.069581
Coal,01/02/2020 00:00:00,Total Generation,2628.566468
Coal,01/03/2020 00:00:00,Total Generation,2536.995692
Coal,01/04/2020 00:00:00,Total Generation,2174.137898
Coal,01/05/2020 00:00:00,Total Generation,1895.33286
Coal,01/06/2020 00:00:00,Total Generation,1973.239932
Coal,01/07/2020 00:00:00,Total Generation,2019.734358
Coal,01/08/2020 00:00:00,Total Generation,2132.848817
Coal,01/09/2020 00:00:00,Total Generation,2249.020636
Coal,01/10/2020 00:00:00,Total Generation,2313.965086
Coal,01/11/2020 00:00:00,Total Generation,2378.703999
Coal,01/12/2020 00:00:00,Total Generation,2363.471994
Coal,01/01/2021 00:00:00,Total Generation,1976.568082
Coal,01/02/2021 00:00:00,Total Generation,1980.230938
Coal,01/03/2021 00:00:00,Total Generation,1495.91141
Coal,01/04/2021 00:00:00,Total Generation,1790.569619
Coal,01/05/2021 00:00:00,Total Generation,1804.607222
Coal,01/06/2021 00:00:00,Total Generation,2286.6453
Coal,01/07/2021 00:00:00,Total Generation,2113.763382
Coal,01/08/2021 00:00:00,Total Generation,1467.312814
Coal,01/09/2021 00:00:00,Total Generation,1192.647866
Coal,01/10/2021 00:00:00,Total Generation,1340.244428
Coal,01/11/2021 00:00:00,Total Generation,1562.418431
Coal,01/12/2021 00:00:00,Total Generation,2099.776771
Coal,01/01/2022 00:00:00,Total Generation,1391.624553
Coal,01/02/2022 00:00:00,Total Generation,1232.063673
Coal,01/03/2022 00:00:00,Total Generation,1105.804719
Coal,01/04/2022 00:00:00,Total Generation,1078.269027
Coal,01/05/2022 00:00:00,Total Generation,1252.846229
Coal,01/06/2022 00:00:00,Total Generation,1219.220002
Coal,01/07/2022 00:00:00,Total Generation,1231.144225
Coal,01/08/2022 00:00:00,Total Generation,1184.531294
Coal,01/09/2022 00:00:00,Total Generation,1187.418388
Coal,01/10/2022 00:00:00,Total Generation,810.6360369
Coal,01/11/2022 00:00:00,Total Generation,806.0677737
Coal,01/12/2022 00:00:00,Total Generation,805.2254714
Coal,01/01/2023 00:00:00,Total Generation,790.3087859
Coal,01/02/2023 00:00:00,Total Generation,774.8706391
Coal,01/03/2023 00:00:00,Total Generation,783.9794124
Coal,01/04/2023 00:00:00,Total Generation,741.322097
Coal,01/05/2023 00:00:00,Total Generation,704.432117
Coal,01/01/2015 00:00:00,Maximum Capacity,6271
Coal,01/02/2015 00:00:00,Maximum Capacity,6271
Coal,01/03/2015 00:00:00,Maximum Capacity,6271
Coal,01/04/2015 00:00:00,Maximum Capacity,6271.008333
Coal,01/05/2015 00:00:00,Maximum Capacity,6277
Coal,01/06/2015 00:00:00,Maximum Capacity,6277
Coal,01/07/2015 00:00:00,Maximum Capacity,6277
Coal,01/08/2015 00:00:00,Maximum Capacity,6277
Coal,01/09/2015 00:00:00,Maximum Capacity,6277
Coal,01/10/2015 00:00:00,Maximum Capacity,6287.080645
Coal,01/11/2015 00:00:00,Maximum Capacity,6289
Coal,01/12/2015 00:00:00,Maximum Capacity,6289
Coal,01/01/2016 00:00:00,Maximum Capacity,6289
Coal,01/02/2016 00:00:00,Maximum Capacity,6289
Coal,01/03/2016 00:00:00,Maximum Capacity,6289.658602
Coal,01/04/2016 00:00:00,Maximum Capacity,6299
Coal,01/05/2016 00:00:00,Maximum Capacity,6299
Coal,01/06/2016 00:00:00,Maximum Capacity,6299
Coal,01/07/2016 00:00:00,Maximum Capacity,6299
Coal,01/08/2016 00:00:00,Maximum Capacity,6299
Coal,01/09/2016 00:00:00,Maximum Capacity,6299
Coal,01/10/2016 00:00:00,Maximum Capacity,6299
Coal,01/11/2016 00:00:00,Maximum Capacity,6299
Coal,01/12/2016 00:00:00,Maximum Capacity,6299
Coal,01/01/2017 00:00:00,Maximum Capacity,6299
Coal,01/02/2017 00:00:00,Maximum Capacity,6299
Coal,01/03/2017 00:00:00,Maximum Capacity,6299
Coal,01/04/2017 00:00:00,Maximum Capacity,6297.377778
Coal,01/05/2017 00:00:00,Maximum Capacity,6283
Coal,01/06/2017 00:00:00,Maximum Capacity,6283
Coal,01/07/2017 00:00:00,Maximum Capacity,6283
Coal,01/08/2017 00:00:00,Maximum Capacity,6283
Coal,01/09/2017 00:00:00,Maximum Capacity,6283
Coal,01/10/2017 00:00:00,Maximum Capacity,6283
Coal,01/11/2017 00:00:00,Maximum Capacity,6283
Coal,01/12/2017 00:00:00,Maximum Capacity,6282.623656
Coal,01/01/2018 00:00:00,Maximum Capacity,6003
Coal,01/02/2018 00:00:00,Maximum Capacity,6003
Coal,01/03/2018 00:00:00,Maximum Capacity,5868
Coal,01/04/2018 00:00:00,Maximum Capacity,5848
Coal,01/05/2018 00:00:00,Maximum Capacity,5848
Coal,01/06/2018 00:00:00,Maximum Capacity,5848
Coal,01/07/2018 00:00:00,Maximum Capacity,5847.623656
Coal,01/08/2018 00:00:00,Maximum Capacity,5568
Coal,01/09/2018 00:00:00,Maximum Capacity,5568
Coal,01/10/2018 00:00:00,Maximum Capacity,5568
Coal,01/11/2018 00:00:00,Maximum Capacity,5568
Coal,01/12/2018 00:00:00,Maximum Capacity,5568
Coal,01/01/2019 00:00:00,Maximum Capacity,5568
Coal,01/02/2019 00:00:00,Maximum Capacity,5568
Coal,01/03/2019 00:00:00,Maximum Capacity,5568
Coal,01/04/2019 00:00:00,Maximum Capacity,5568
Coal,01/05/2019 00:00:00,Maximum Capacity,5568
Coal,01/06/2019 00:00:00,Maximum Capacity,5568
Coal,01/07/2019 00:00:00,Maximum Capacity,5568
Coal,01/08/2019 00:00:00,Maximum Capacity,5568
Coal,01/09/2019 00:00:00,Maximum Capacity,5568
Coal,01/10/2019 00:00:00,Maximum Capacity,5568
Coal,01/11/2019 00:00:00,Maximum Capacity,5568
Coal,01/12/2019 00:00:00,Maximum Capacity,5245.096774
Coal,01/01/2020 00:00:00,Maximum Capacity,5034
Coal,01/02/2020 00:00:00,Maximum Capacity,5034
Coal,01/03/2020 00:00:00,Maximum Capacity,5034
Coal,01/04/2020 00:00:00,Maximum Capacity,4745.448611
Coal,01/05/2020 00:00:00,Maximum Capacity,4543.428763
Coal,01/06/2020 00:00:00,Maximum Capacity,4500
Coal,01/07/2020 00:00:00,Maximum Capacity,4499.505376
Coal,01/08/2020 00:00:00,Maximum Capacity,4132
Coal,01/09/2020 00:00:00,Maximum Capacity,4132
Coal,01/10/2020 00:00:00,Maximum Capacity,4132
Coal,01/11/2020 00:00:00,Maximum Capacity,4132
Coal,01/12/2020 00:00:00,Maximum Capacity,4132
Coal,01/01/2021 00:00:00,Maximum Capacity,4132
Coal,01/02/2021 00:00:00,Maximum Capacity,3731
Coal,01/03/2021 00:00:00,Maximum Capacity,3731
Coal,01/04/2021 00:00:00,Maximum Capacity,3731
Coal,01/05/2021 00:00:00,Maximum Capacity,3731
Coal,01/06/2021 00:00:00,Maximum Capacity,3731
Coal,01/07/2021 00:00:00,Maximum Capacity,3640.415323
Coal,01/08/2021 00:00:00,Maximum Capacity,2936
Coal,01/09/2021 00:00:00,Maximum Capacity,2936
Coal,01/10/2021 00:00:00,Maximum Capacity,2935.454301
Coal,01/11/2021 00:00:00,Maximum Capacity,2530
Coal,01/12/2021 00:00:00,Maximum Capacity,2530
Coal,01/01/2022 00:00:00,Maximum Capacity,1415.354839
Coal,01/02/2022 00:00:00,Maximum Capacity,1266
Coal,01/03/2022 00:00:00,Maximum Capacity,1266
Coal,01/04/2022 00:00:00,Maximum Capacity,1266
Coal,01/05/2022 00:00:00,Maximum Capacity,1266
Coal,01/06/2022 00:00:00,Maximum Capacity,1266
Coal,01/07/2022 00:00:00,Maximum Capacity,1266
Coal,01/08/2022 00:00:00,Maximum Capacity,1266
Coal,01/09/2022 00:00:00,Maximum Capacity,1266
Coal,01/10/2022 00:00:00,Maximum Capacity,1284.091398
Coal,01/11/2022 00:00:00,Maximum Capacity,865.9527778
Coal,01/12/2022 00:00:00,Maximum Capacity,820
