Date_MST,Measure_Names,Measure_Values
13/03/2015 00:00:00,TTC Import,565
14/03/2015 00:00:00,TTC Import,565
15/03/2015 00:00:00,TTC Import,565
16/03/2015 00:00:00,TTC Import,565
17/03/2015 00:00:00,TTC Import,565
18/03/2015 00:00:00,TTC Import,565
19/03/2015 00:00:00,TTC Import,565
20/03/2015 00:00:00,TTC Import,565
21/03/2015 00:00:00,TTC Import,565
22/03/2015 00:00:00,TTC Import,565
23/03/2015 00:00:00,TTC Import,565
24/03/2015 00:00:00,TTC Import,642.2916667
25/03/2015 00:00:00,TTC Import,631.25
26/03/2015 00:00:00,TTC Import,565
27/03/2015 00:00:00,TTC Import,565
28/03/2015 00:00:00,TTC Import,565
29/03/2015 00:00:00,TTC Import,565
30/03/2015 00:00:00,TTC Import,565
31/03/2015 00:00:00,TTC Import,598.125
01/04/2015 00:00:00,TTC Import,780.6666667
02/04/2015 00:00:00,TTC Import,830
03/04/2015 00:00:00,TTC Import,830
04/04/2015 00:00:00,TTC Import,620.2083333
05/04/2015 00:00:00,TTC Import,664.375
06/04/2015 00:00:00,TTC Import,830
07/04/2015 00:00:00,TTC Import,830
08/04/2015 00:00:00,TTC Import,830
09/04/2015 00:00:00,TTC Import,830
10/04/2015 00:00:00,TTC Import,830
11/04/2015 00:00:00,TTC Import,830
12/04/2015 00:00:00,TTC Import,256.25
13/04/2015 00:00:00,TTC Import,65
14/04/2015 00:00:00,TTC Import,65
15/04/2015 00:00:00,TTC Import,65
16/04/2015 00:00:00,TTC Import,65
17/04/2015 00:00:00,TTC Import,65
18/04/2015 00:00:00,TTC Import,65
19/04/2015 00:00:00,TTC Import,65
20/04/2015 00:00:00,TTC Import,65
21/04/2015 00:00:00,TTC Import,65
22/04/2015 00:00:00,TTC Import,65
23/04/2015 00:00:00,TTC Import,65
24/04/2015 00:00:00,TTC Import,65
25/04/2015 00:00:00,TTC Import,288.125
26/04/2015 00:00:00,TTC Import,830
27/04/2015 00:00:00,TTC Import,830
28/04/2015 00:00:00,TTC Import,830
29/04/2015 00:00:00,TTC Import,830
30/04/2015 00:00:00,TTC Import,828.75
01/05/2015 00:00:00,TTC Import,800
02/05/2015 00:00:00,TTC Import,800
03/05/2015 00:00:00,TTC Import,741.25
04/05/2015 00:00:00,TTC Import,800
05/05/2015 00:00:00,TTC Import,800
06/05/2015 00:00:00,TTC Import,800
07/05/2015 00:00:00,TTC Import,800
08/05/2015 00:00:00,TTC Import,800
09/05/2015 00:00:00,TTC Import,800
10/05/2015 00:00:00,TTC Import,800
11/05/2015 00:00:00,TTC Import,800
12/05/2015 00:00:00,TTC Import,800
13/05/2015 00:00:00,TTC Import,798.5416667
14/05/2015 00:00:00,TTC Import,798.5416667
15/05/2015 00:00:00,TTC Import,800
16/05/2015 00:00:00,TTC Import,800
17/05/2015 00:00:00,TTC Import,800
18/05/2015 00:00:00,TTC Import,800
19/05/2015 00:00:00,TTC Import,800
20/05/2015 00:00:00,TTC Import,800
21/05/2015 00:00:00,TTC Import,800
22/05/2015 00:00:00,TTC Import,797.0833333
23/05/2015 00:00:00,TTC Import,800
24/05/2015 00:00:00,TTC Import,781.2083333
25/05/2015 00:00:00,TTC Import,786.875
26/05/2015 00:00:00,TTC Import,800
27/05/2015 00:00:00,TTC Import,800
28/05/2015 00:00:00,TTC Import,800
29/05/2015 00:00:00,TTC Import,800
30/05/2015 00:00:00,TTC Import,757.7083333
31/05/2015 00:00:00,TTC Import,800
01/06/2015 00:00:00,TTC Import,800
02/06/2015 00:00:00,TTC Import,800
03/06/2015 00:00:00,TTC Import,800
04/06/2015 00:00:00,TTC Import,792.7083333
05/06/2015 00:00:00,TTC Import,858.125
06/06/2015 00:00:00,TTC Import,942.7083333
07/06/2015 00:00:00,TTC Import,908.75
08/06/2015 00:00:00,TTC Import,910.8333333
09/06/2015 00:00:00,TTC Import,912.9166667
10/06/2015 00:00:00,TTC Import,933.75
11/06/2015 00:00:00,TTC Import,915
12/06/2015 00:00:00,TTC Import,937.9166667
13/06/2015 00:00:00,TTC Import,950.4166667
14/06/2015 00:00:00,TTC Import,958.75
15/06/2015 00:00:00,TTC Import,940
16/06/2015 00:00:00,TTC Import,940
17/06/2015 00:00:00,TTC Import,977.5
18/06/2015 00:00:00,TTC Import,948.3333333
19/06/2015 00:00:00,TTC Import,915
20/06/2015 00:00:00,TTC Import,965
21/06/2015 00:00:00,TTC Import,967.0833333
22/06/2015 00:00:00,TTC Import,935.8333333
23/06/2015 00:00:00,TTC Import,890
24/06/2015 00:00:00,TTC Import,904.5833333
25/06/2015 00:00:00,TTC Import,879.5833333
26/06/2015 00:00:00,TTC Import,883.75
27/06/2015 00:00:00,TTC Import,894.1666667
28/06/2015 00:00:00,TTC Import,877.5
29/06/2015 00:00:00,TTC Import,846.25
30/06/2015 00:00:00,TTC Import,848.3333333
01/07/2015 00:00:00,TTC Import,871.25
02/07/2015 00:00:00,TTC Import,800.4166667
03/07/2015 00:00:00,TTC Import,842.0833333
04/07/2015 00:00:00,TTC Import,877.5
05/07/2015 00:00:00,TTC Import,879.5833333
06/07/2015 00:00:00,TTC Import,879.5833333
07/07/2015 00:00:00,TTC Import,858.75
08/07/2015 00:00:00,TTC Import,854.5833333
09/07/2015 00:00:00,TTC Import,854.5833333
10/07/2015 00:00:00,TTC Import,869.1666667
11/07/2015 00:00:00,TTC Import,921.25
12/07/2015 00:00:00,TTC Import,904.5833333
13/07/2015 00:00:00,TTC Import,890
14/07/2015 00:00:00,TTC Import,906.6666667
15/07/2015 00:00:00,TTC Import,894.1666667
16/07/2015 00:00:00,TTC Import,873.3333333
17/07/2015 00:00:00,TTC Import,883.75
18/07/2015 00:00:00,TTC Import,898.3333333
19/07/2015 00:00:00,TTC Import,908.75
20/07/2015 00:00:00,TTC Import,910.8333333
21/07/2015 00:00:00,TTC Import,900.4166667
22/07/2015 00:00:00,TTC Import,912.9166667
23/07/2015 00:00:00,TTC Import,915
24/07/2015 00:00:00,TTC Import,925.4166667
25/07/2015 00:00:00,TTC Import,912.9166667
26/07/2015 00:00:00,TTC Import,915
27/07/2015 00:00:00,TTC Import,915
28/07/2015 00:00:00,TTC Import,915
29/07/2015 00:00:00,TTC Import,912.9166667
30/07/2015 00:00:00,TTC Import,896.25
31/07/2015 00:00:00,TTC Import,892.0833333
01/08/2015 00:00:00,TTC Import,877.5
02/08/2015 00:00:00,TTC Import,917.0833333
03/08/2015 00:00:00,TTC Import,896.25
04/08/2015 00:00:00,TTC Import,875.4166667
05/08/2015 00:00:00,TTC Import,908.75
06/08/2015 00:00:00,TTC Import,906.6666667
07/08/2015 00:00:00,TTC Import,883.75
08/08/2015 00:00:00,TTC Import,894.1666667
09/08/2015 00:00:00,TTC Import,902.5
10/08/2015 00:00:00,TTC Import,869.1666667
11/08/2015 00:00:00,TTC Import,825.4166667
12/08/2015 00:00:00,TTC Import,854.5833333
13/08/2015 00:00:00,TTC Import,844.1666667
14/08/2015 00:00:00,TTC Import,904.5833333
15/08/2015 00:00:00,TTC Import,885.8333333
16/08/2015 00:00:00,TTC Import,904.5833333
17/08/2015 00:00:00,TTC Import,898.3333333
18/08/2015 00:00:00,TTC Import,912.9166667
19/08/2015 00:00:00,TTC Import,890
20/08/2015 00:00:00,TTC Import,906.6666667
21/08/2015 00:00:00,TTC Import,910.8333333
22/08/2015 00:00:00,TTC Import,904.5833333
23/08/2015 00:00:00,TTC Import,904.5833333
24/08/2015 00:00:00,TTC Import,871.25
25/08/2015 00:00:00,TTC Import,885.8333333
26/08/2015 00:00:00,TTC Import,906.6666667
27/08/2015 00:00:00,TTC Import,887.9166667
28/08/2015 00:00:00,TTC Import,906.6666667
29/08/2015 00:00:00,TTC Import,910.8333333
30/08/2015 00:00:00,TTC Import,910.8333333
31/08/2015 00:00:00,TTC Import,908.75
01/09/2015 00:00:00,TTC Import,875.4166667
02/09/2015 00:00:00,TTC Import,873.3333333
03/09/2015 00:00:00,TTC Import,902.5
04/09/2015 00:00:00,TTC Import,906.6666667
05/09/2015 00:00:00,TTC Import,873.3333333
06/09/2015 00:00:00,TTC Import,896.25
07/09/2015 00:00:00,TTC Import,883.75
08/09/2015 00:00:00,TTC Import,856.6666667
09/09/2015 00:00:00,TTC Import,877.5
10/09/2015 00:00:00,TTC Import,871.25
11/09/2015 00:00:00,TTC Import,869.1666667
12/09/2015 00:00:00,TTC Import,879.5833333
13/09/2015 00:00:00,TTC Import,833.75
14/09/2015 00:00:00,TTC Import,875.4166667
15/09/2015 00:00:00,TTC Import,865
16/09/2015 00:00:00,TTC Import,865
17/09/2015 00:00:00,TTC Import,858.75
18/09/2015 00:00:00,TTC Import,881.6666667
19/09/2015 00:00:00,TTC Import,881.6666667
20/09/2015 00:00:00,TTC Import,877.5
21/09/2015 00:00:00,TTC Import,873.3333333
22/09/2015 00:00:00,TTC Import,869.1666667
23/09/2015 00:00:00,TTC Import,877.5
24/09/2015 00:00:00,TTC Import,885.8333333
25/09/2015 00:00:00,TTC Import,900.4166667
26/09/2015 00:00:00,TTC Import,898.3333333
27/09/2015 00:00:00,TTC Import,910.8333333
28/09/2015 00:00:00,TTC Import,898.3333333
29/09/2015 00:00:00,TTC Import,815
30/09/2015 00:00:00,TTC Import,812.9166667
01/10/2015 00:00:00,TTC Import,844.1666667
02/10/2015 00:00:00,TTC Import,894.1666667
03/10/2015 00:00:00,TTC Import,948.3333333
04/10/2015 00:00:00,TTC Import,927.5
05/10/2015 00:00:00,TTC Import,929.5833333
06/10/2015 00:00:00,TTC Import,852.5
07/10/2015 00:00:00,TTC Import,867.0833333
08/10/2015 00:00:00,TTC Import,908.75
09/10/2015 00:00:00,TTC Import,929.5833333
10/10/2015 00:00:00,TTC Import,927.5
11/10/2015 00:00:00,TTC Import,912.9166667
12/10/2015 00:00:00,TTC Import,919.1666667
13/10/2015 00:00:00,TTC Import,887.9166667
14/10/2015 00:00:00,TTC Import,896.25
15/10/2015 00:00:00,TTC Import,921.25
16/10/2015 00:00:00,TTC Import,937.9166667
17/10/2015 00:00:00,TTC Import,917.0833333
18/10/2015 00:00:00,TTC Import,908.75
19/10/2015 00:00:00,TTC Import,902.5
20/10/2015 00:00:00,TTC Import,919.1666667
21/10/2015 00:00:00,TTC Import,898.3333333
22/10/2015 00:00:00,TTC Import,904.5833333
23/10/2015 00:00:00,TTC Import,915
24/10/2015 00:00:00,TTC Import,965
25/10/2015 00:00:00,TTC Import,950.4166667
26/10/2015 00:00:00,TTC Import,946.25
27/10/2015 00:00:00,TTC Import,1047.5
28/10/2015 00:00:00,TTC Import,1110
29/10/2015 00:00:00,TTC Import,1110
30/10/2015 00:00:00,TTC Import,1110
31/10/2015 00:00:00,TTC Import,1110
01/11/2015 00:00:00,TTC Import,1110
02/11/2015 00:00:00,TTC Import,1110
03/11/2015 00:00:00,TTC Import,1110
04/11/2015 00:00:00,TTC Import,1110
05/11/2015 00:00:00,TTC Import,1110
06/11/2015 00:00:00,TTC Import,1110
07/11/2015 00:00:00,TTC Import,1110
08/11/2015 00:00:00,TTC Import,1110
09/11/2015 00:00:00,TTC Import,1110
10/11/2015 00:00:00,TTC Import,1110
11/11/2015 00:00:00,TTC Import,1110
12/11/2015 00:00:00,TTC Import,1110
13/11/2015 00:00:00,TTC Import,1110
14/11/2015 00:00:00,TTC Import,1110
15/11/2015 00:00:00,TTC Import,1110
16/11/2015 00:00:00,TTC Import,1110
17/11/2015 00:00:00,TTC Import,1110
18/11/2015 00:00:00,TTC Import,1110
19/11/2015 00:00:00,TTC Import,1110
20/11/2015 00:00:00,TTC Import,1110
21/11/2015 00:00:00,TTC Import,1110
22/11/2015 00:00:00,TTC Import,1110
23/11/2015 00:00:00,TTC Import,1110
24/11/2015 00:00:00,TTC Import,1110
25/11/2015 00:00:00,TTC Import,1110
26/11/2015 00:00:00,TTC Import,1110
27/11/2015 00:00:00,TTC Import,1110
28/11/2015 00:00:00,TTC Import,1110
29/11/2015 00:00:00,TTC Import,1110
30/11/2015 00:00:00,TTC Import,1110
01/12/2015 00:00:00,TTC Import,1110
02/12/2015 00:00:00,TTC Import,1110
03/12/2015 00:00:00,TTC Import,1110
04/12/2015 00:00:00,TTC Import,1110
05/12/2015 00:00:00,TTC Import,1110
06/12/2015 00:00:00,TTC Import,1110
07/12/2015 00:00:00,TTC Import,1110
08/12/2015 00:00:00,TTC Import,1066.458333
09/12/2015 00:00:00,TTC Import,1110
10/12/2015 00:00:00,TTC Import,1110
11/12/2015 00:00:00,TTC Import,1110
12/12/2015 00:00:00,TTC Import,1110
13/12/2015 00:00:00,TTC Import,1110
14/12/2015 00:00:00,TTC Import,1110
15/12/2015 00:00:00,TTC Import,1110
16/12/2015 00:00:00,TTC Import,1110
17/12/2015 00:00:00,TTC Import,1110
18/12/2015 00:00:00,TTC Import,1110
19/12/2015 00:00:00,TTC Import,674.5833333
20/12/2015 00:00:00,TTC Import,1110
21/12/2015 00:00:00,TTC Import,1110
22/12/2015 00:00:00,TTC Import,1110
23/12/2015 00:00:00,TTC Import,1110
24/12/2015 00:00:00,TTC Import,1110
25/12/2015 00:00:00,TTC Import,1110
26/12/2015 00:00:00,TTC Import,1110
27/12/2015 00:00:00,TTC Import,1110
28/12/2015 00:00:00,TTC Import,1110
29/12/2015 00:00:00,TTC Import,1110
30/12/2015 00:00:00,TTC Import,1110
31/12/2015 00:00:00,TTC Import,1110
01/01/2016 00:00:00,TTC Import,1110
02/01/2016 00:00:00,TTC Import,1110
03/01/2016 00:00:00,TTC Import,1110
04/01/2016 00:00:00,TTC Import,1110
05/01/2016 00:00:00,TTC Import,1110
06/01/2016 00:00:00,TTC Import,1110
07/01/2016 00:00:00,TTC Import,1110
08/01/2016 00:00:00,TTC Import,1110
09/01/2016 00:00:00,TTC Import,1110
10/01/2016 00:00:00,TTC Import,1110
11/01/2016 00:00:00,TTC Import,1110
12/01/2016 00:00:00,TTC Import,1110
13/01/2016 00:00:00,TTC Import,1110
14/01/2016 00:00:00,TTC Import,1110
15/01/2016 00:00:00,TTC Import,1110
16/01/2016 00:00:00,TTC Import,1110
17/01/2016 00:00:00,TTC Import,1110
18/01/2016 00:00:00,TTC Import,1110
19/01/2016 00:00:00,TTC Import,1110
20/01/2016 00:00:00,TTC Import,1110
21/01/2016 00:00:00,TTC Import,1110
22/01/2016 00:00:00,TTC Import,1110
23/01/2016 00:00:00,TTC Import,1110
24/01/2016 00:00:00,TTC Import,1110
25/01/2016 00:00:00,TTC Import,1110
26/01/2016 00:00:00,TTC Import,1110
27/01/2016 00:00:00,TTC Import,1110
28/01/2016 00:00:00,TTC Import,1110
29/01/2016 00:00:00,TTC Import,1110
30/01/2016 00:00:00,TTC Import,1110
31/01/2016 00:00:00,TTC Import,1110
01/02/2016 00:00:00,TTC Import,1110
02/02/2016 00:00:00,TTC Import,1110
03/02/2016 00:00:00,TTC Import,1110
04/02/2016 00:00:00,TTC Import,1110
05/02/2016 00:00:00,TTC Import,1110
06/02/2016 00:00:00,TTC Import,1110
07/02/2016 00:00:00,TTC Import,1110
08/02/2016 00:00:00,TTC Import,1110
09/02/2016 00:00:00,TTC Import,1110
10/02/2016 00:00:00,TTC Import,1110
11/02/2016 00:00:00,TTC Import,1110
12/02/2016 00:00:00,TTC Import,1110
13/02/2016 00:00:00,TTC Import,1110
14/02/2016 00:00:00,TTC Import,1110
15/02/2016 00:00:00,TTC Import,1110
16/02/2016 00:00:00,TTC Import,413.3333333
17/02/2016 00:00:00,TTC Import,65
18/02/2016 00:00:00,TTC Import,369.7916667
19/02/2016 00:00:00,TTC Import,1110
20/02/2016 00:00:00,TTC Import,1110
21/02/2016 00:00:00,TTC Import,1110
22/02/2016 00:00:00,TTC Import,1110
23/02/2016 00:00:00,TTC Import,1110
24/02/2016 00:00:00,TTC Import,1110
25/02/2016 00:00:00,TTC Import,1110
26/02/2016 00:00:00,TTC Import,1110
27/02/2016 00:00:00,TTC Import,1110
28/02/2016 00:00:00,TTC Import,1110
29/02/2016 00:00:00,TTC Import,1110
01/03/2016 00:00:00,TTC Import,1110
02/03/2016 00:00:00,TTC Import,1110
03/03/2016 00:00:00,TTC Import,1110
04/03/2016 00:00:00,TTC Import,1110
05/03/2016 00:00:00,TTC Import,1110
06/03/2016 00:00:00,TTC Import,1110
07/03/2016 00:00:00,TTC Import,1110
08/03/2016 00:00:00,TTC Import,1110
09/03/2016 00:00:00,TTC Import,1110
10/03/2016 00:00:00,TTC Import,1110
11/03/2016 00:00:00,TTC Import,1110
12/03/2016 00:00:00,TTC Import,1110
13/03/2016 00:00:00,TTC Import,1110
14/03/2016 00:00:00,TTC Import,1110
15/03/2016 00:00:00,TTC Import,1110
16/03/2016 00:00:00,TTC Import,1110
17/03/2016 00:00:00,TTC Import,1110
18/03/2016 00:00:00,TTC Import,1110
19/03/2016 00:00:00,TTC Import,1110
20/03/2016 00:00:00,TTC Import,1110
21/03/2016 00:00:00,TTC Import,1110
22/03/2016 00:00:00,TTC Import,1110
23/03/2016 00:00:00,TTC Import,1110
24/03/2016 00:00:00,TTC Import,1110
25/03/2016 00:00:00,TTC Import,1110
26/03/2016 00:00:00,TTC Import,1110
27/03/2016 00:00:00,TTC Import,1110
28/03/2016 00:00:00,TTC Import,1110
29/03/2016 00:00:00,TTC Import,1110
30/03/2016 00:00:00,TTC Import,1110
31/03/2016 00:00:00,TTC Import,1110
01/04/2016 00:00:00,TTC Import,1110
02/04/2016 00:00:00,TTC Import,1110
03/04/2016 00:00:00,TTC Import,1110
04/04/2016 00:00:00,TTC Import,1110
05/04/2016 00:00:00,TTC Import,1110
06/04/2016 00:00:00,TTC Import,1110
07/04/2016 00:00:00,TTC Import,1110
08/04/2016 00:00:00,TTC Import,1110
09/04/2016 00:00:00,TTC Import,1110
10/04/2016 00:00:00,TTC Import,1110
11/04/2016 00:00:00,TTC Import,1110
12/04/2016 00:00:00,TTC Import,1110
13/04/2016 00:00:00,TTC Import,1110
14/04/2016 00:00:00,TTC Import,1110
15/04/2016 00:00:00,TTC Import,1110
16/04/2016 00:00:00,TTC Import,1110
17/04/2016 00:00:00,TTC Import,1110
18/04/2016 00:00:00,TTC Import,1110
19/04/2016 00:00:00,TTC Import,1110
20/04/2016 00:00:00,TTC Import,1110
21/04/2016 00:00:00,TTC Import,1110
22/04/2016 00:00:00,TTC Import,1110
23/04/2016 00:00:00,TTC Import,1110
24/04/2016 00:00:00,TTC Import,1110
25/04/2016 00:00:00,TTC Import,1110
26/04/2016 00:00:00,TTC Import,1110
27/04/2016 00:00:00,TTC Import,1110
28/04/2016 00:00:00,TTC Import,1110
29/04/2016 00:00:00,TTC Import,1110
30/04/2016 00:00:00,TTC Import,1110
01/05/2016 00:00:00,TTC Import,1110
02/05/2016 00:00:00,TTC Import,1110
03/05/2016 00:00:00,TTC Import,1110
04/05/2016 00:00:00,TTC Import,1110
05/05/2016 00:00:00,TTC Import,1110
06/05/2016 00:00:00,TTC Import,1110
07/05/2016 00:00:00,TTC Import,1110
08/05/2016 00:00:00,TTC Import,1110
09/05/2016 00:00:00,TTC Import,1110
10/05/2016 00:00:00,TTC Import,1110
11/05/2016 00:00:00,TTC Import,1110
12/05/2016 00:00:00,TTC Import,1110
13/05/2016 00:00:00,TTC Import,1110
14/05/2016 00:00:00,TTC Import,1110
15/05/2016 00:00:00,TTC Import,1110
16/05/2016 00:00:00,TTC Import,1110
17/05/2016 00:00:00,TTC Import,1110
18/05/2016 00:00:00,TTC Import,1110
19/05/2016 00:00:00,TTC Import,1110
20/05/2016 00:00:00,TTC Import,1110
21/05/2016 00:00:00,TTC Import,1110
22/05/2016 00:00:00,TTC Import,1110
23/05/2016 00:00:00,TTC Import,1110
24/05/2016 00:00:00,TTC Import,1110
25/05/2016 00:00:00,TTC Import,1110
26/05/2016 00:00:00,TTC Import,1110
27/05/2016 00:00:00,TTC Import,1110
28/05/2016 00:00:00,TTC Import,1110
29/05/2016 00:00:00,TTC Import,1110
30/05/2016 00:00:00,TTC Import,1110
31/05/2016 00:00:00,TTC Import,1110
01/06/2016 00:00:00,TTC Import,1110
02/06/2016 00:00:00,TTC Import,1110
03/06/2016 00:00:00,TTC Import,1110
04/06/2016 00:00:00,TTC Import,1110
05/06/2016 00:00:00,TTC Import,1110
06/06/2016 00:00:00,TTC Import,1110
07/06/2016 00:00:00,TTC Import,1110
08/06/2016 00:00:00,TTC Import,1110
09/06/2016 00:00:00,TTC Import,1110
10/06/2016 00:00:00,TTC Import,1110
11/06/2016 00:00:00,TTC Import,1110
12/06/2016 00:00:00,TTC Import,1110
13/06/2016 00:00:00,TTC Import,1110
14/06/2016 00:00:00,TTC Import,1110
15/06/2016 00:00:00,TTC Import,1110
16/06/2016 00:00:00,TTC Import,1110
17/06/2016 00:00:00,TTC Import,1110
18/06/2016 00:00:00,TTC Import,1110
19/06/2016 00:00:00,TTC Import,1110
20/06/2016 00:00:00,TTC Import,1110
21/06/2016 00:00:00,TTC Import,1110
22/06/2016 00:00:00,TTC Import,1110
23/06/2016 00:00:00,TTC Import,1110
24/06/2016 00:00:00,TTC Import,1110
25/06/2016 00:00:00,TTC Import,1110
26/06/2016 00:00:00,TTC Import,1110
27/06/2016 00:00:00,TTC Import,1110
28/06/2016 00:00:00,TTC Import,1110
29/06/2016 00:00:00,TTC Import,1110
30/06/2016 00:00:00,TTC Import,1110
01/07/2016 00:00:00,TTC Import,1110
02/07/2016 00:00:00,TTC Import,1110
03/07/2016 00:00:00,TTC Import,1110
04/07/2016 00:00:00,TTC Import,1110
05/07/2016 00:00:00,TTC Import,1110
06/07/2016 00:00:00,TTC Import,1110
07/07/2016 00:00:00,TTC Import,1110
08/07/2016 00:00:00,TTC Import,1110
09/07/2016 00:00:00,TTC Import,1110
10/07/2016 00:00:00,TTC Import,1110
11/07/2016 00:00:00,TTC Import,1110
12/07/2016 00:00:00,TTC Import,1110
13/07/2016 00:00:00,TTC Import,1110
14/07/2016 00:00:00,TTC Import,1110
15/07/2016 00:00:00,TTC Import,1110
16/07/2016 00:00:00,TTC Import,1110
17/07/2016 00:00:00,TTC Import,1110
18/07/2016 00:00:00,TTC Import,1110
19/07/2016 00:00:00,TTC Import,1110
20/07/2016 00:00:00,TTC Import,1110
21/07/2016 00:00:00,TTC Import,1110
22/07/2016 00:00:00,TTC Import,1110
23/07/2016 00:00:00,TTC Import,1110
24/07/2016 00:00:00,TTC Import,1110
25/07/2016 00:00:00,TTC Import,1110
26/07/2016 00:00:00,TTC Import,1110
27/07/2016 00:00:00,TTC Import,1110
28/07/2016 00:00:00,TTC Import,1110
29/07/2016 00:00:00,TTC Import,1110
30/07/2016 00:00:00,TTC Import,1110
31/07/2016 00:00:00,TTC Import,1110
01/08/2016 00:00:00,TTC Import,1110
02/08/2016 00:00:00,TTC Import,1110
03/08/2016 00:00:00,TTC Import,1110
04/08/2016 00:00:00,TTC Import,1110
05/08/2016 00:00:00,TTC Import,1110
06/08/2016 00:00:00,TTC Import,1110
07/08/2016 00:00:00,TTC Import,1110
08/08/2016 00:00:00,TTC Import,1110
09/08/2016 00:00:00,TTC Import,1110
10/08/2016 00:00:00,TTC Import,1110
11/08/2016 00:00:00,TTC Import,1110
12/08/2016 00:00:00,TTC Import,1110
13/08/2016 00:00:00,TTC Import,1110
14/08/2016 00:00:00,TTC Import,1110
15/08/2016 00:00:00,TTC Import,1110
16/08/2016 00:00:00,TTC Import,1110
17/08/2016 00:00:00,TTC Import,1110
18/08/2016 00:00:00,TTC Import,1110
19/08/2016 00:00:00,TTC Import,1110
20/08/2016 00:00:00,TTC Import,1110
21/08/2016 00:00:00,TTC Import,1110
22/08/2016 00:00:00,TTC Import,413.3333333
23/08/2016 00:00:00,TTC Import,65
24/08/2016 00:00:00,TTC Import,65
25/08/2016 00:00:00,TTC Import,65
26/08/2016 00:00:00,TTC Import,65
27/08/2016 00:00:00,TTC Import,65
28/08/2016 00:00:00,TTC Import,65
29/08/2016 00:00:00,TTC Import,65
30/08/2016 00:00:00,TTC Import,65
31/08/2016 00:00:00,TTC Import,65
01/09/2016 00:00:00,TTC Import,65
02/09/2016 00:00:00,TTC Import,65
03/09/2016 00:00:00,TTC Import,543.9583333
04/09/2016 00:00:00,TTC Import,1110
05/09/2016 00:00:00,TTC Import,1110
06/09/2016 00:00:00,TTC Import,1110
07/09/2016 00:00:00,TTC Import,1110
08/09/2016 00:00:00,TTC Import,1066.458333
09/09/2016 00:00:00,TTC Import,1110
10/09/2016 00:00:00,TTC Import,1110
11/09/2016 00:00:00,TTC Import,1110
12/09/2016 00:00:00,TTC Import,323.75
13/09/2016 00:00:00,TTC Import,0
14/09/2016 00:00:00,TTC Import,2.708333333
15/09/2016 00:00:00,TTC Import,370
16/09/2016 00:00:00,TTC Import,1110
17/09/2016 00:00:00,TTC Import,1110
18/09/2016 00:00:00,TTC Import,1110
19/09/2016 00:00:00,TTC Import,1110
20/09/2016 00:00:00,TTC Import,1110
21/09/2016 00:00:00,TTC Import,1110
22/09/2016 00:00:00,TTC Import,1110
23/09/2016 00:00:00,TTC Import,1110
24/09/2016 00:00:00,TTC Import,1110
25/09/2016 00:00:00,TTC Import,1110
26/09/2016 00:00:00,TTC Import,1110
27/09/2016 00:00:00,TTC Import,1110
28/09/2016 00:00:00,TTC Import,1110
29/09/2016 00:00:00,TTC Import,1110
30/09/2016 00:00:00,TTC Import,1110
01/10/2016 00:00:00,TTC Import,1110
02/10/2016 00:00:00,TTC Import,1110
03/10/2016 00:00:00,TTC Import,1110
04/10/2016 00:00:00,TTC Import,1110
05/10/2016 00:00:00,TTC Import,1110
06/10/2016 00:00:00,TTC Import,1110
07/10/2016 00:00:00,TTC Import,1110
08/10/2016 00:00:00,TTC Import,1110
09/10/2016 00:00:00,TTC Import,1110
10/10/2016 00:00:00,TTC Import,1110
11/10/2016 00:00:00,TTC Import,1110
12/10/2016 00:00:00,TTC Import,1110
13/10/2016 00:00:00,TTC Import,1110
14/10/2016 00:00:00,TTC Import,1110
15/10/2016 00:00:00,TTC Import,1110
16/10/2016 00:00:00,TTC Import,1110
17/10/2016 00:00:00,TTC Import,1110
18/10/2016 00:00:00,TTC Import,1110
19/10/2016 00:00:00,TTC Import,1110
20/10/2016 00:00:00,TTC Import,1110
21/10/2016 00:00:00,TTC Import,1110
22/10/2016 00:00:00,TTC Import,1110
23/10/2016 00:00:00,TTC Import,1110
24/10/2016 00:00:00,TTC Import,1110
25/10/2016 00:00:00,TTC Import,1110
26/10/2016 00:00:00,TTC Import,1110
27/10/2016 00:00:00,TTC Import,1110
28/10/2016 00:00:00,TTC Import,1110
29/10/2016 00:00:00,TTC Import,1110
30/10/2016 00:00:00,TTC Import,1110
31/10/2016 00:00:00,TTC Import,1110
01/11/2016 00:00:00,TTC Import,979.375
02/11/2016 00:00:00,TTC Import,65
03/11/2016 00:00:00,TTC Import,979.375
04/11/2016 00:00:00,TTC Import,1110
05/11/2016 00:00:00,TTC Import,1110
06/11/2016 00:00:00,TTC Import,1110
07/11/2016 00:00:00,TTC Import,1110
08/11/2016 00:00:00,TTC Import,1110
09/11/2016 00:00:00,TTC Import,1110
10/11/2016 00:00:00,TTC Import,1110
11/11/2016 00:00:00,TTC Import,1110
12/11/2016 00:00:00,TTC Import,1110
13/11/2016 00:00:00,TTC Import,1110
14/11/2016 00:00:00,TTC Import,1110
15/11/2016 00:00:00,TTC Import,1110
16/11/2016 00:00:00,TTC Import,1110
17/11/2016 00:00:00,TTC Import,1110
18/11/2016 00:00:00,TTC Import,1110
19/11/2016 00:00:00,TTC Import,1110
20/11/2016 00:00:00,TTC Import,1110
21/11/2016 00:00:00,TTC Import,1110
22/11/2016 00:00:00,TTC Import,1110
23/11/2016 00:00:00,TTC Import,1110
24/11/2016 00:00:00,TTC Import,1110
