Date - MST,Measure Names,Measure Values
31/05/2023 00:00:00,System Load,6599.093753235
30/05/2023 00:00:00,System Load,6691.225419737
29/05/2023 00:00:00,System Load,6736.613276804
28/05/2023 00:00:00,System Load,6361.872565554
27/05/2023 00:00:00,System Load,6435.645233308
26/05/2023 00:00:00,System Load,6396.946622129
25/05/2023 00:00:00,System Load,6377.140241871
24/05/2023 00:00:00,System Load,6385.209727175
23/05/2023 00:00:00,System Load,6727.069624546
22/05/2023 00:00:00,System Load,6556.744703954
21/05/2023 00:00:00,System Load,6460.601462137
20/05/2023 00:00:00,System Load,6359.939772779
19/05/2023 00:00:00,System Load,6710.766656867
18/05/2023 00:00:00,System Load,6401.469039625
17/05/2023 00:00:00,System Load,6382.433940925
16/05/2023 00:00:00,System Load,6633.271592342
15/05/2023 00:00:00,System Load,6858.964221467
14/05/2023 00:00:00,System Load,6395.1836854
13/05/2023 00:00:00,System Load,6383.825574754
12/05/2023 00:00:00,System Load,6536.354082033
11/05/2023 00:00:00,System Load,6464.251621242
10/05/2023 00:00:00,System Load,6491.421773329
09/05/2023 00:00:00,System Load,6320.534126383
08/05/2023 00:00:00,System Load,6501.034446288
07/05/2023 00:00:00,System Load,6098.39730435
06/05/2023 00:00:00,System Load,6279.900960792
05/05/2023 00:00:00,System Load,6893.7364162
04/05/2023 00:00:00,System Load,7013.641962067
03/05/2023 00:00:00,System Load,6758.359294438
02/05/2023 00:00:00,System Load,6715.628414217
01/05/2023 00:00:00,System Load,6747.458198458
30/04/2023 00:00:00,System Load,6444.359602187
29/04/2023 00:00:00,System Load,6301.736039292
28/04/2023 00:00:00,System Load,6576.6739308
27/04/2023 00:00:00,System Load,6649.485142046
26/04/2023 00:00:00,System Load,6633.5899411
25/04/2023 00:00:00,System Load,6739.847541742
24/04/2023 00:00:00,System Load,6685.158545638
23/04/2023 00:00:00,System Load,6465.952012942
22/04/2023 00:00:00,System Load,6358.428221025
21/04/2023 00:00:00,System Load,6604.840801742
20/04/2023 00:00:00,System Load,6629.58226165
19/04/2023 00:00:00,System Load,6744.660664329
18/04/2023 00:00:00,System Load,6621.746260958
17/04/2023 00:00:00,System Load,6833.117547888
16/04/2023 00:00:00,System Load,6365.484277254
15/04/2023 00:00:00,System Load,6440.907344337
14/04/2023 00:00:00,System Load,6587.852278838
13/04/2023 00:00:00,System Load,6600.50485605
12/04/2023 00:00:00,System Load,6740.59741355
11/04/2023 00:00:00,System Load,6788.000563963
10/04/2023 00:00:00,System Load,6641.9506151
09/04/2023 00:00:00,System Load,6403.585979329
08/04/2023 00:00:00,System Load,6471.117950462
07/04/2023 00:00:00,System Load,6527.985105054
06/04/2023 00:00:00,System Load,6766.268087271
05/04/2023 00:00:00,System Load,6738.966377867
04/04/2023 00:00:00,System Load,6667.082988108
03/04/2023 00:00:00,System Load,6672.377079971
02/04/2023 00:00:00,System Load,6593.4634369
01/04/2023 00:00:00,System Load,6612.519636921
31/03/2023 00:00:00,System Load,6944.4238844
30/03/2023 00:00:00,System Load,6921.370035988
29/03/2023 00:00:00,System Load,6841.996455404
28/03/2023 00:00:00,System Load,6924.443593954
27/03/2023 00:00:00,System Load,6926.668907979
26/03/2023 00:00:00,System Load,6568.336528663
25/03/2023 00:00:00,System Load,6609.813728296
24/03/2023 00:00:00,System Load,6867.958153517
23/03/2023 00:00:00,System Load,6986.380874017
22/03/2023 00:00:00,System Load,6922.572083125
21/03/2023 00:00:00,System Load,6929.704399667
20/03/2023 00:00:00,System Load,6820.541744229
19/03/2023 00:00:00,System Load,6536.892900962
18/03/2023 00:00:00,System Load,6726.544034542
17/03/2023 00:00:00,System Load,7011.964704487
16/03/2023 00:00:00,System Load,7088.548201658
15/03/2023 00:00:00,System Load,7124.843824137
14/03/2023 00:00:00,System Load,7255.310586562
13/03/2023 00:00:00,System Load,7361.216680579
12/03/2023 00:00:00,System Load,7104.100513654
11/03/2023 00:00:00,System Load,7072.987729329
10/03/2023 00:00:00,System Load,7413.898906817
09/03/2023 00:00:00,System Load,7393.102293921
08/03/2023 00:00:00,System Load,7372.946190675
07/03/2023 00:00:00,System Load,7301.870407383
06/03/2023 00:00:00,System Load,7322.754501208
05/03/2023 00:00:00,System Load,7084.416851421
04/03/2023 00:00:00,System Load,6951.870968675
03/03/2023 00:00:00,System Load,7169.07463815
02/03/2023 00:00:00,System Load,7216.076744054
01/03/2023 00:00:00,System Load,7266.833699275
28/02/2023 00:00:00,System Load,7500.297206004
27/02/2023 00:00:00,System Load,7374.069858529
26/02/2023 00:00:00,System Load,7229.379900912
25/02/2023 00:00:00,System Load,7379.333109562
24/02/2023 00:00:00,System Load,7841.760121342
23/02/2023 00:00:00,System Load,7818.693386596
22/02/2023 00:00:00,System Load,7782.807557446
21/02/2023 00:00:00,System Load,7563.146941163
20/02/2023 00:00:00,System Load,7107.616465021
19/02/2023 00:00:00,System Load,7013.416537583
18/02/2023 00:00:00,System Load,6985.55448055
17/02/2023 00:00:00,System Load,7219.075451104
16/02/2023 00:00:00,System Load,7369.376790142
15/02/2023 00:00:00,System Load,7306.177076133
14/02/2023 00:00:00,System Load,7316.041467412
13/02/2023 00:00:00,System Load,7231.284880275
12/02/2023 00:00:00,System Load,6940.969195983
11/02/2023 00:00:00,System Load,7010.824829025
10/02/2023 00:00:00,System Load,7305.161292658
09/02/2023 00:00:00,System Load,7371.599010796
08/02/2023 00:00:00,System Load,7166.080797842
07/02/2023 00:00:00,System Load,7230.975388071
06/02/2023 00:00:00,System Load,7296.4460581
05/02/2023 00:00:00,System Load,7033.470585842
04/02/2023 00:00:00,System Load,7050.245725129
03/02/2023 00:00:00,System Load,7430.826803196
02/02/2023 00:00:00,System Load,7659.264243996
01/02/2023 00:00:00,System Load,7639.542700058
31/01/2023 00:00:00,System Load,7602.600905008
30/01/2023 00:00:00,System Load,7605.962380942
29/01/2023 00:00:00,System Load,7467.232108533
28/01/2023 00:00:00,System Load,7415.4527854
27/01/2023 00:00:00,System Load,7368.005057771
26/01/2023 00:00:00,System Load,7297.221525646
25/01/2023 00:00:00,System Load,7243.13227365
24/01/2023 00:00:00,System Load,7265.677856858
23/01/2023 00:00:00,System Load,7415.390348392
22/01/2023 00:00:00,System Load,7087.656726817
21/01/2023 00:00:00,System Load,6890.435561917
20/01/2023 00:00:00,System Load,7265.503621704
19/01/2023 00:00:00,System Load,7203.958588667
18/01/2023 00:00:00,System Load,7332.848295267
17/01/2023 00:00:00,System Load,7199.953034796
16/01/2023 00:00:00,System Load,7308.053688317
15/01/2023 00:00:00,System Load,7056.90163565
14/01/2023 00:00:00,System Load,7138.675121933
13/01/2023 00:00:00,System Load,7481.4053114
12/01/2023 00:00:00,System Load,7563.025435054
11/01/2023 00:00:00,System Load,7438.971004687
10/01/2023 00:00:00,System Load,7405.563254937
09/01/2023 00:00:00,System Load,7348.523772121
08/01/2023 00:00:00,System Load,7085.536719937
07/01/2023 00:00:00,System Load,7155.649632262
06/01/2023 00:00:00,System Load,7395.850055629
05/01/2023 00:00:00,System Load,7444.848246629
04/01/2023 00:00:00,System Load,7490.325446679
03/01/2023 00:00:00,System Load,7420.449465367
02/01/2023 00:00:00,System Load,7113.853849717
01/01/2023 00:00:00,System Load,6888.276007858
31/12/2022 00:00:00,System Load,7188.752190046
30/12/2022 00:00:00,System Load,7424.901613058
29/12/2022 00:00:00,System Load,7378.659429942
28/12/2022 00:00:00,System Load,7326.630241125
27/12/2022 00:00:00,System Load,7222.742992613
26/12/2022 00:00:00,System Load,7031.398174696
25/12/2022 00:00:00,System Load,7091.592443446
24/12/2022 00:00:00,System Load,7537.610621679
23/12/2022 00:00:00,System Load,7986.055170917
22/12/2022 00:00:00,System Load,8270.923792275
21/12/2022 00:00:00,System Load,8305.781013133
20/12/2022 00:00:00,System Load,8269.679576017
19/12/2022 00:00:00,System Load,8184.843979767
18/12/2022 00:00:00,System Load,7726.27548955
17/12/2022 00:00:00,System Load,7672.851111967
16/12/2022 00:00:00,System Load,7561.112794054
15/12/2022 00:00:00,System Load,7553.26578405
14/12/2022 00:00:00,System Load,7444.572753308
13/12/2022 00:00:00,System Load,7589.650227779
12/12/2022 00:00:00,System Load,7695.627486692
11/12/2022 00:00:00,System Load,7363.963782358
10/12/2022 00:00:00,System Load,7275.516899713
09/12/2022 00:00:00,System Load,7480.218239796
08/12/2022 00:00:00,System Load,7539.653865092
07/12/2022 00:00:00,System Load,7759.751251483
06/12/2022 00:00:00,System Load,7988.028368613
05/12/2022 00:00:00,System Load,7761.176583508
04/12/2022 00:00:00,System Load,7413.016143
03/12/2022 00:00:00,System Load,7652.6281924
02/12/2022 00:00:00,System Load,7957.103361833
01/12/2022 00:00:00,System Load,7944.024827042
30/11/2022 00:00:00,System Load,8026.218488221
29/11/2022 00:00:00,System Load,7843.767718492
28/11/2022 00:00:00,System Load,7779.807324446
27/11/2022 00:00:00,System Load,7286.995893113
26/11/2022 00:00:00,System Load,7068.617809275
25/11/2022 00:00:00,System Load,7274.660365629
24/11/2022 00:00:00,System Load,7265.292978104
23/11/2022 00:00:00,System Load,7218.036225004
22/11/2022 00:00:00,System Load,7272.209243558
21/11/2022 00:00:00,System Load,7213.265173325
20/11/2022 00:00:00,System Load,6973.289606408
19/11/2022 00:00:00,System Load,7144.932752371
18/11/2022 00:00:00,System Load,7476.791771767
17/11/2022 00:00:00,System Load,7516.080275254
16/11/2022 00:00:00,System Load,7341.109347592
15/11/2022 00:00:00,System Load,7234.377559325
14/11/2022 00:00:00,System Load,7269.969924983
13/11/2022 00:00:00,System Load,7031.982506329
12/11/2022 00:00:00,System Load,7084.775707804
11/11/2022 00:00:00,System Load,7326.897904162
10/11/2022 00:00:00,System Load,7591.234218708
09/11/2022 00:00:00,System Load,7487.1930687
08/11/2022 00:00:00,System Load,7481.624548404
07/11/2022 00:00:00,System Load,7473.346273821
06/11/2022 00:00:00,System Load,7072.133823188
05/11/2022 00:00:00,System Load,7198.211746008
04/11/2022 00:00:00,System Load,7229.274244213
03/11/2022 00:00:00,System Load,7263.954590867
02/11/2022 00:00:00,System Load,7222.205310354
01/11/2022 00:00:00,System Load,7031.943502829
31/10/2022 00:00:00,System Load,6812.324732446
30/10/2022 00:00:00,System Load,6614.484536488
29/10/2022 00:00:00,System Load,6687.459662996
28/10/2022 00:00:00,System Load,6846.041241446
27/10/2022 00:00:00,System Load,6800.820780708
26/10/2022 00:00:00,System Load,6817.215122929
25/10/2022 00:00:00,System Load,6803.762241396
24/10/2022 00:00:00,System Load,6836.002616025
23/10/2022 00:00:00,System Load,6594.480931904
22/10/2022 00:00:00,System Load,6600.481251704
21/10/2022 00:00:00,System Load,6697.74026405
20/10/2022 00:00:00,System Load,6703.8658749
19/10/2022 00:00:00,System Load,6773.710546046
18/10/2022 00:00:00,System Load,6637.521124433
17/10/2022 00:00:00,System Load,6713.299645442
16/10/2022 00:00:00,System Load,6354.747964479
15/10/2022 00:00:00,System Load,6425.577105271
14/10/2022 00:00:00,System Load,6654.71022965
13/10/2022 00:00:00,System Load,6579.182180592
12/10/2022 00:00:00,System Load,6551.404773183
11/10/2022 00:00:00,System Load,6597.443418808
10/10/2022 00:00:00,System Load,6505.025286775
09/10/2022 00:00:00,System Load,6276.576043775
08/10/2022 00:00:00,System Load,6325.035837179
07/10/2022 00:00:00,System Load,6543.713890504
06/10/2022 00:00:00,System Load,6564.09850155
05/10/2022 00:00:00,System Load,6575.649190013
04/10/2022 00:00:00,System Load,6502.226506067
03/10/2022 00:00:00,System Load,6491.281847567
02/10/2022 00:00:00,System Load,6252.640632979
01/10/2022 00:00:00,System Load,6265.617573771
30/09/2022 00:00:00,System Load,6691.392228779
29/09/2022 00:00:00,System Load,6817.621542225
28/09/2022 00:00:00,System Load,6784.526499408
27/09/2022 00:00:00,System Load,6740.439943454
26/09/2022 00:00:00,System Load,6603.856479292
25/09/2022 00:00:00,System Load,6345.290010988
24/09/2022 00:00:00,System Load,6413.234942258
23/09/2022 00:00:00,System Load,6728.989211096
22/09/2022 00:00:00,System Load,6661.277401229
21/09/2022 00:00:00,System Load,6674.375815012
20/09/2022 00:00:00,System Load,6649.016009125
19/09/2022 00:00:00,System Load,6784.490441062
18/09/2022 00:00:00,System Load,6381.042877229
17/09/2022 00:00:00,System Load,6501.810688721
16/09/2022 00:00:00,System Load,6895.0490173
15/09/2022 00:00:00,System Load,6747.788069396
14/09/2022 00:00:00,System Load,6644.857171313
13/09/2022 00:00:00,System Load,6697.605002617
12/09/2022 00:00:00,System Load,6748.68582195
11/09/2022 00:00:00,System Load,6649.376326433
10/09/2022 00:00:00,System Load,6410.011882367
09/09/2022 00:00:00,System Load,6495.539643083
08/09/2022 00:00:00,System Load,6558.606391488
07/09/2022 00:00:00,System Load,6808.899879183
06/09/2022 00:00:00,System Load,6656.732187512
05/09/2022 00:00:00,System Load,6745.654176296
04/09/2022 00:00:00,System Load,7018.241862321
03/09/2022 00:00:00,System Load,6947.414602325
02/09/2022 00:00:00,System Load,7068.7763642
01/09/2022 00:00:00,System Load,7142.267185746
31/08/2022 00:00:00,System Load,7335.124437612
30/08/2022 00:00:00,System Load,7187.030353554
29/08/2022 00:00:00,System Load,6874.770886492
28/08/2022 00:00:00,System Load,6368.029338842
27/08/2022 00:00:00,System Load,6635.731801188
26/08/2022 00:00:00,System Load,7128.9992575
25/08/2022 00:00:00,System Load,7040.123949187
24/08/2022 00:00:00,System Load,7033.2409004
23/08/2022 00:00:00,System Load,6967.237380425
22/08/2022 00:00:00,System Load,7143.083163892
21/08/2022 00:00:00,System Load,6820.944260342
20/08/2022 00:00:00,System Load,6970.731388858
19/08/2022 00:00:00,System Load,7392.077631633
18/08/2022 00:00:00,System Load,7329.218982592
17/08/2022 00:00:00,System Load,7301.253981946
16/08/2022 00:00:00,System Load,7223.541361846
15/08/2022 00:00:00,System Load,7227.007806879
14/08/2022 00:00:00,System Load,6933.7599948
13/08/2022 00:00:00,System Load,7277.151647467
12/08/2022 00:00:00,System Load,7354.35786695
11/08/2022 00:00:00,System Load,7338.062728529
10/08/2022 00:00:00,System Load,7149.854645642
09/08/2022 00:00:00,System Load,7104.597020242
08/08/2022 00:00:00,System Load,7292.297590442
07/08/2022 00:00:00,System Load,6964.106963317
06/08/2022 00:00:00,System Load,6680.013733563
05/08/2022 00:00:00,System Load,6835.615219275
04/08/2022 00:00:00,System Load,7113.748732604
03/08/2022 00:00:00,System Load,7160.780344692
02/08/2022 00:00:00,System Load,7127.316634946
01/08/2022 00:00:00,System Load,7020.252242671
31/07/2022 00:00:00,System Load,6940.756140892
30/07/2022 00:00:00,System Load,7104.187115863
29/07/2022 00:00:00,System Load,7596.511999117
28/07/2022 00:00:00,System Load,7649.146411533
27/07/2022 00:00:00,System Load,7404.092299004
26/07/2022 00:00:00,System Load,7177.00696005
25/07/2022 00:00:00,System Load,7106.442953929
24/07/2022 00:00:00,System Load,6911.184226629
23/07/2022 00:00:00,System Load,6824.358935496
22/07/2022 00:00:00,System Load,7023.257343287
21/07/2022 00:00:00,System Load,7300.227268079
20/07/2022 00:00:00,System Load,7130.3297629
19/07/2022 00:00:00,System Load,7292.267993021
18/07/2022 00:00:00,System Load,7345.386297646
17/07/2022 00:00:00,System Load,6935.827021654
16/07/2022 00:00:00,System Load,7212.099517321
15/07/2022 00:00:00,System Load,7437.500539717
14/07/2022 00:00:00,System Load,7299.048916942
13/07/2022 00:00:00,System Load,7357.1034235
12/07/2022 00:00:00,System Load,7480.032608525
11/07/2022 00:00:00,System Load,7243.275522092
10/07/2022 00:00:00,System Load,6803.184564788
09/07/2022 00:00:00,System Load,6827.111797783
08/07/2022 00:00:00,System Load,7041.273897567
07/07/2022 00:00:00,System Load,6957.110678642
06/07/2022 00:00:00,System Load,6823.584929021
05/07/2022 00:00:00,System Load,6887.944453892
04/07/2022 00:00:00,System Load,6868.955237279
03/07/2022 00:00:00,System Load,6521.030495267
02/07/2022 00:00:00,System Load,6540.700735325
01/07/2022 00:00:00,System Load,6691.127940425
30/06/2022 00:00:00,System Load,6914.108325358
29/06/2022 00:00:00,System Load,7020.753944817
28/06/2022 00:00:00,System Load,6944.985694108
27/06/2022 00:00:00,System Load,6863.241181421
26/06/2022 00:00:00,System Load,6577.921764563
25/06/2022 00:00:00,System Load,6549.228841054
24/06/2022 00:00:00,System Load,6808.573212254
23/06/2022 00:00:00,System Load,6773.180445754
22/06/2022 00:00:00,System Load,6965.060072229
21/06/2022 00:00:00,System Load,6982.129691167
20/06/2022 00:00:00,System Load,6848.587167971
19/06/2022 00:00:00,System Load,6511.916232325
18/06/2022 00:00:00,System Load,6619.297256679
17/06/2022 00:00:00,System Load,6783.703381471
16/06/2022 00:00:00,System Load,6735.915145304
15/06/2022 00:00:00,System Load,6799.649178033
14/06/2022 00:00:00,System Load,6885.423125917
13/06/2022 00:00:00,System Load,6830.307913258
12/06/2022 00:00:00,System Load,6424.204013992
11/06/2022 00:00:00,System Load,6648.184255592
10/06/2022 00:00:00,System Load,6934.738485346
09/06/2022 00:00:00,System Load,6840.260550754
08/06/2022 00:00:00,System Load,6736.817433546
07/06/2022 00:00:00,System Load,6514.096931079
06/06/2022 00:00:00,System Load,6689.065163733
05/06/2022 00:00:00,System Load,6519.336014804
04/06/2022 00:00:00,System Load,6627.700638333
03/06/2022 00:00:00,System Load,6917.637910767
02/06/2022 00:00:00,System Load,6739.745096696
01/06/2022 00:00:00,System Load,6640.516876992
31/05/2022 00:00:00,System Load,6532.410752362
30/05/2022 00:00:00,System Load,6799.468614946
29/05/2022 00:00:00,System Load,6454.957078217
28/05/2022 00:00:00,System Load,6559.901443808
27/05/2022 00:00:00,System Load,6790.943738529
26/05/2022 00:00:00,System Load,6583.808101062
25/05/2022 00:00:00,System Load,6665.315521979
24/05/2022 00:00:00,System Load,6676.575190187
23/05/2022 00:00:00,System Load,6537.330277046
22/05/2022 00:00:00,System Load,6353.260142325
21/05/2022 00:00:00,System Load,6376.318010387
20/05/2022 00:00:00,System Load,6836.566374933
19/05/2022 00:00:00,System Load,7010.274253046
18/05/2022 00:00:00,System Load,6817.802871721
17/05/2022 00:00:00,System Load,6816.057913342
16/05/2022 00:00:00,System Load,6828.866633704
15/05/2022 00:00:00,System Load,6506.053885779
14/05/2022 00:00:00,System Load,6749.676004604
13/05/2022 00:00:00,System Load,6853.983783467
12/05/2022 00:00:00,System Load,6688.754459567
11/05/2022 00:00:00,System Load,6820.372154325
10/05/2022 00:00:00,System Load,6950.516414892
09/05/2022 00:00:00,System Load,6860.141131287
08/05/2022 00:00:00,System Load,6627.732117067
07/05/2022 00:00:00,System Load,6557.710036233
06/05/2022 00:00:00,System Load,6813.600317013
05/05/2022 00:00:00,System Load,6727.285689504
04/05/2022 00:00:00,System Load,6786.620121042
03/05/2022 00:00:00,System Load,6746.219863875
02/05/2022 00:00:00,System Load,6848.521582162
01/05/2022 00:00:00,System Load,6563.878209971
30/04/2022 00:00:00,System Load,6617.034625596
29/04/2022 00:00:00,System Load,6802.259000004
28/04/2022 00:00:00,System Load,6878.268102017
27/04/2022 00:00:00,System Load,7061.851883079
26/04/2022 00:00:00,System Load,6919.965161158
25/04/2022 00:00:00,System Load,6853.287192633
24/04/2022 00:00:00,System Load,6587.345817121
23/04/2022 00:00:00,System Load,6627.092277525
22/04/2022 00:00:00,System Load,6939.978217604
21/04/2022 00:00:00,System Load,7064.239664696
20/04/2022 00:00:00,System Load,7021.759454942
19/04/2022 00:00:00,System Load,7147.937795446
18/04/2022 00:00:00,System Load,6939.797909146
17/04/2022 00:00:00,System Load,6538.718566058
16/04/2022 00:00:00,System Load,6651.465377671
15/04/2022 00:00:00,System Load,6656.914097675
14/04/2022 00:00:00,System Load,7004.892865983
13/04/2022 00:00:00,System Load,7001.004983992
12/04/2022 00:00:00,System Load,7111.969177475
11/04/2022 00:00:00,System Load,6961.274002042
10/04/2022 00:00:00,System Load,6711.836477029
09/04/2022 00:00:00,System Load,6772.606307517
08/04/2022 00:00:00,System Load,6948.998074821
07/04/2022 00:00:00,System Load,6794.625725608
06/04/2022 00:00:00,System Load,6874.676865733
05/04/2022 00:00:00,System Load,6974.474047512
04/04/2022 00:00:00,System Load,6880.995809917
03/04/2022 00:00:00,System Load,6699.907218742
02/04/2022 00:00:00,System Load,6708.515049225
01/04/2022 00:00:00,System Load,6793.559768717
31/03/2022 00:00:00,System Load,6992.760380379
30/03/2022 00:00:00,System Load,7059.748654187
29/03/2022 00:00:00,System Load,6879.85839755
28/03/2022 00:00:00,System Load,7058.814921125
27/03/2022 00:00:00,System Load,6604.348319167
26/03/2022 00:00:00,System Load,6748.675387112
25/03/2022 00:00:00,System Load,7005.599225967
24/03/2022 00:00:00,System Load,6941.536502688
23/03/2022 00:00:00,System Load,7010.453657921
22/03/2022 00:00:00,System Load,6939.218770787
21/03/2022 00:00:00,System Load,7059.744169779
20/03/2022 00:00:00,System Load,6791.890734563
19/03/2022 00:00:00,System Load,6700.464529633
18/03/2022 00:00:00,System Load,6971.549933083
17/03/2022 00:00:00,System Load,7088.596477025
16/03/2022 00:00:00,System Load,7154.233913417
15/03/2022 00:00:00,System Load,7233.793455917
14/03/2022 00:00:00,System Load,7325.745831679
13/03/2022 00:00:00,System Load,7008.193090675
12/03/2022 00:00:00,System Load,7043.646279392
11/03/2022 00:00:00,System Load,7515.981419621
10/03/2022 00:00:00,System Load,7518.521018646
09/03/2022 00:00:00,System Load,7480.232907167
08/03/2022 00:00:00,System Load,7499.089204788
07/03/2022 00:00:00,System Load,7388.533083271
06/03/2022 00:00:00,System Load,7116.012011221
05/03/2022 00:00:00,System Load,7174.42021975
04/03/2022 00:00:00,System Load,7394.820448212
03/03/2022 00:00:00,System Load,7370.0026521
02/03/2022 00:00:00,System Load,7394.873427792
01/03/2022 00:00:00,System Load,7304.597448096
28/02/2022 00:00:00,System Load,7446.537586054
27/02/2022 00:00:00,System Load,7260.391218025
26/02/2022 00:00:00,System Load,7248.235952596
25/02/2022 00:00:00,System Load,7561.777134813
24/02/2022 00:00:00,System Load,7559.070800763
23/02/2022 00:00:00,System Load,7901.957013892
22/02/2022 00:00:00,System Load,7836.302716537
21/02/2022 00:00:00,System Load,7575.609936383
20/02/2022 00:00:00,System Load,7396.413851871
19/02/2022 00:00:00,System Load,7308.229408988
18/02/2022 00:00:00,System Load,7432.29548895
17/02/2022 00:00:00,System Load,7467.316324371
16/02/2022 00:00:00,System Load,7434.866028225
15/02/2022 00:00:00,System Load,7368.895349225
14/02/2022 00:00:00,System Load,7258.7724688
13/02/2022 00:00:00,System Load,6877.711740208
12/02/2022 00:00:00,System Load,7056.084879621
11/02/2022 00:00:00,System Load,7284.840850862
10/02/2022 00:00:00,System Load,7191.758813783
09/02/2022 00:00:00,System Load,7228.303278096
08/02/2022 00:00:00,System Load,7322.193155854
07/02/2022 00:00:00,System Load,7267.723490929
06/02/2022 00:00:00,System Load,7051.998855125
05/02/2022 00:00:00,System Load,7086.088955875
04/02/2022 00:00:00,System Load,7672.042154463
03/02/2022 00:00:00,System Load,7788.426177238
02/02/2022 00:00:00,System Load,7867.19553205
01/02/2022 00:00:00,System Load,7744.583062054
31/01/2022 00:00:00,System Load,7628.722704821
30/01/2022 00:00:00,System Load,6998.131178792
29/01/2022 00:00:00,System Load,6996.155332388
28/01/2022 00:00:00,System Load,7386.436463804
27/01/2022 00:00:00,System Load,7391.043014954
26/01/2022 00:00:00,System Load,7320.542181658
25/01/2022 00:00:00,System Load,7357.124426996
24/01/2022 00:00:00,System Load,7350.732001429
23/01/2022 00:00:00,System Load,6899.192254642
22/01/2022 00:00:00,System Load,7003.727049296
21/01/2022 00:00:00,System Load,7355.681958629
20/01/2022 00:00:00,System Load,7597.442878025
19/01/2022 00:00:00,System Load,7952.051145646
18/01/2022 00:00:00,System Load,7770.59260705
17/01/2022 00:00:00,System Load,7571.411221671
16/01/2022 00:00:00,System Load,7169.883125912
15/01/2022 00:00:00,System Load,7143.826006221
14/01/2022 00:00:00,System Load,7419.347014046
13/01/2022 00:00:00,System Load,7396.759479554
12/01/2022 00:00:00,System Load,7385.959420846
11/01/2022 00:00:00,System Load,7412.5370279
10/01/2022 00:00:00,System Load,7671.532210321
09/01/2022 00:00:00,System Load,7772.9295425
08/01/2022 00:00:00,System Load,7839.505780117
07/01/2022 00:00:00,System Load,8010.401196992
06/01/2022 00:00:00,System Load,8071.301386925
05/01/2022 00:00:00,System Load,8030.106359567
04/01/2022 00:00:00,System Load,8129.135014613
03/01/2022 00:00:00,System Load,7958.61320385
02/01/2022 00:00:00,System Load,7467.961695454
01/01/2022 00:00:00,System Load,7716.973331121
31/12/2021 00:00:00,System Load,7954.336534342
30/12/2021 00:00:00,System Load,8081.477387896
29/12/2021 00:00:00,System Load,8044.002401867
28/12/2021 00:00:00,System Load,7900.291997108
27/12/2021 00:00:00,System Load,7727.245343621
26/12/2021 00:00:00,System Load,7695.397574625
25/12/2021 00:00:00,System Load,7662.115795425
24/12/2021 00:00:00,System Load,7712.409506254
23/12/2021 00:00:00,System Load,7831.023708446
22/12/2021 00:00:00,System Load,7642.401547938
21/12/2021 00:00:00,System Load,7764.614750371
20/12/2021 00:00:00,System Load,7851.680394821
19/12/2021 00:00:00,System Load,7574.350503771
18/12/2021 00:00:00,System Load,7697.269206488
17/12/2021 00:00:00,System Load,7977.271342446
16/12/2021 00:00:00,System Load,8059.685257579
15/12/2021 00:00:00,System Load,7933.599540883
14/12/2021 00:00:00,System Load,7920.478682437
13/12/2021 00:00:00,System Load,7780.762534867
12/12/2021 00:00:00,System Load,7351.695204258
11/12/2021 00:00:00,System Load,7304.455767575
10/12/2021 00:00:00,System Load,7721.548887288
09/12/2021 00:00:00,System Load,7664.279860183
08/12/2021 00:00:00,System Load,7590.860146829
07/12/2021 00:00:00,System Load,7683.401185304
06/12/2021 00:00:00,System Load,7787.075888879
05/12/2021 00:00:00,System Load,7559.270940154
04/12/2021 00:00:00,System Load,7496.965527508
03/12/2021 00:00:00,System Load,7424.495229496
02/12/2021 00:00:00,System Load,7318.2709641
01/12/2021 00:00:00,System Load,7169.154351162
30/11/2021 00:00:00,System Load,7337.217570825
29/11/2021 00:00:00,System Load,7223.280824579
28/11/2021 00:00:00,System Load,6984.347688592
27/11/2021 00:00:00,System Load,7070.708441608
26/11/2021 00:00:00,System Load,7257.825757717
25/11/2021 00:00:00,System Load,7332.538896633
24/11/2021 00:00:00,System Load,7411.451340337
23/11/2021 00:00:00,System Load,7420.855316563
22/11/2021 00:00:00,System Load,7293.415224292
21/11/2021 00:00:00,System Load,7200.514387808
20/11/2021 00:00:00,System Load,7252.612472463
19/11/2021 00:00:00,System Load,7236.683424271
18/11/2021 00:00:00,System Load,7367.094600283
17/11/2021 00:00:00,System Load,7402.238115375
16/11/2021 00:00:00,System Load,7518.071307996
15/11/2021 00:00:00,System Load,7258.079464454
14/11/2021 00:00:00,System Load,6967.833435579
13/11/2021 00:00:00,System Load,6964.760714946
12/11/2021 00:00:00,System Load,7290.001270588
11/11/2021 00:00:00,System Load,7077.834772567
10/11/2021 00:00:00,System Load,7248.1973096
09/11/2021 00:00:00,System Load,7328.522536467
08/11/2021 00:00:00,System Load,7256.111904633
07/11/2021 00:00:00,System Load,7015.564783908
06/11/2021 00:00:00,System Load,6839.72846285
05/11/2021 00:00:00,System Load,6927.50496185
04/11/2021 00:00:00,System Load,6990.469382067
03/11/2021 00:00:00,System Load,7221.166229242
02/11/2021 00:00:00,System Load,7231.489363342
01/11/2021 00:00:00,System Load,7200.482882396
31/10/2021 00:00:00,System Load,6798.0466437
30/10/2021 00:00:00,System Load,6850.190584088
29/10/2021 00:00:00,System Load,6959.411709192
28/10/2021 00:00:00,System Load,6899.581212767
27/10/2021 00:00:00,System Load,6878.51083135
